MD(m)	TVD(m)	TVDSS(m)	TWT(ms)	Vint(m/s)
796.3499756	796.2956543	762.1956787	782.334961	2157.57373
796.4998779	796.4455566	762.3455811	782.474	2156.695801
796.8	796.7456055	762.64563	782.7519531	2158.8911133
796.9500732	796.895691	762.7957153	782.8909912	2159.3300781
797.1	797.0455322	762.9455566	783.0289917	2170.7109375
797.2498779	797.1954956	763.09552	783.1669922	2173.4177246
797.4	797.3455811	763.2456055	783.3049927	2176.0715332
797.5499878	797.4955444	763.3955688	783.4420166	2188.5437012
797.7	797.64563	763.5456543	783.578979	2191.27832
797.8499756	797.7955322	763.6955566	783.7150269	2203.9501953
798	797.9454956	763.84552	783.8510132	2205.744873
798.1500244	798.09552	763.9955444	783.987	2206.7119141
798.4500122	798.3955078	764.2955322	784.2590332	2205.2961426
798.6	798.54541	764.4454346	784.394043	2220.4919434
799.0499878	798.9954224	764.8954468	784.8	2217.07959
799.2	799.1454468	765.0454712	784.9360352	2205.744873
799.3499756	799.295349	765.1953735	785.0710449	2221.3959961
799.5	799.4453735	765.3453979	785.20697	2206.7119141
799.6500244	799.5953979	765.4954224	785.3430176	2205.744873
799.8	799.7453613	765.6453857	785.4800415	2188.5437012
799.9500732	799.8953857	765.79541	785.6170044	2191.27832
800.1	800.0452881	765.9453125	785.7540283	2187.6530762
800.2501221	800.1954346	766.095459	785.8920288	2176.0715332
800.7	800.6452637	766.5452881	786.3070068	2168.1105957
800.8499756	800.7952271	766.6952515	786.4459839	2157.57373
801	800.9452515	766.8452759	786.5840454	2173.3635254
801.1500244	801.0952759	766.9953	786.724	2143.7436523
801.3	801.2451782	767.1452026	786.8630371	2156.6489258
801.4500732	801.3952637	767.2952881	787.0050049	2114.00415
801.6	801.545105	767.445129	787.1469727	2110.5651855
801.7498779	801.6950684	767.5950928	787.2880249	2126.5688477
801.9	801.8451538	767.7451782	787.4360352	2028.8383789
802.0499878	801.9951172	767.8951416	787.5869751	1986.3648682
802.2	802.1451416	768.045166	787.7380371	1986.3890381
802.3499756	802.295105	768.195129	787.8889771	1986.3648682
802.9500122	802.895081	768.795105	788.4810181	2026.982666
803.1	803.0450439	768.9450684	788.6260376	2068.0075684
803.2501221	803.195129	769.0951538	788.7709961	2071.383789
803.4	803.3450928	769.2451172	788.9140015	2096.442627
803.5499268	803.4949341	769.3949585	789.05603	2110.5651855
803.7	803.64502	769.5450439	789.1970215	2128.3
803.8499756	803.7949219	769.6949463	789.3380127	2127.4680176
804	803.9449463	769.844971	789.4780273	2142.8310547
804.1500244	804.094971	769.9949951	789.6170044	2158.4519043
804.3	804.2449341	770.1449585	789.7550049	2173.4177246
804.4500122	804.3949585	770.2949829	789.8900146	2222.300293
804.6	804.544861	770.4448853	790.0209961	2289.109375
804.7501221	804.6950073	770.5950317	790.1530151	2274.3139648
804.9	804.84491	770.7449341	790.2839966	2289.2189941
805.3499756	805.2948	771.1948242	790.6789551	2278.0192871
805.6500244	805.5948486	771.494873	790.9430542	2272.4650879
805.8	805.744751	771.6447754	791.0759888	2255.2497559
805.9500122	805.8947754	771.7948	791.2080078	2272.4650879
806.1	806.0447388	771.9447632	791.3399658	2272.5664063
806.4	806.3448486	772.244873	791.6060181	2256.12085
806.5499878	806.49469	772.3947144	791.7390137	2254.3317871
806.8499756	806.7946777	772.6947021	792.0050049	2255.203369
807	806.9447021	772.8447266	792.138	2256.1677246
807.1500244	807.0946655	772.99469	792.2709961	2255.1567383
807.3	807.2446289	773.1446533	792.405029	2238.1948242
807.6	807.5446167	773.4446411	792.6719971	2247.1472168
807.7501221	807.6947021	773.5947266	792.8049927	2256.991699
807.9	807.8446655	773.74469	792.9379883	2255.2497559
808.0499268	807.9945068	773.8945313	793.0709839	2253.4140625
808.5001221	808.4446411	774.3446655	793.4700317	2256.1054688
808.6500854	808.5946045	774.4946289	793.6030273	2255.2497559
808.8	808.7445068	774.6445313	793.737	2237.2839355
808.9500122	808.8945313	774.7945557	793.8709717	2239.105957
809.1	809.0444336	774.944458	794.0040283	2254.2392578
809.2501221	809.19458	775.0946045	794.1390381	2224.1083984
809.4	809.3444824	775.2445068	794.27301	2237.2839355
809.5499878	809.4944458	775.39447	794.40802	2221.3959961
809.7	809.64447	775.5444946	794.5419922	2240.0168457
809.8499756	809.7943726	775.694397	794.6760254	2237.2839355
810	809.9442749	775.844299	794.80896	2254.3317871
810.1500244	810.0944214	775.9944458	794.9429932	2240.9277344
810.6	810.54425	776.4442749	795.3429565	2249.2006836
810.7501221	810.694458	776.5944824	795.47699	2241.838623
810.9	810.84436	776.7443848	795.6099854	2253.3217773
811.3499146	811.294189	777.1942139	796.0090332	2254.9128418
811.4998779	811.4441528	777.3441772	796.1419678	2255.2497559
811.6500244	811.5942383	777.4942627	796.276001	2240.9277344
811.8	811.7442017	777.6442261	796.4119873	2204.8476563
811.9500122	811.8942261	777.79425	796.5499878	2174.3022461
812.7	812.644165	778.544189	797.2360229	2186.2253418
812.8499146	812.7940674	778.6940918	797.372009	2204.9165039
813	812.9440918	778.8441162	797.5059814	2240.0168457
813.3	813.24408	779.144104	797.77301	2246.6455078
813.4500122	813.394104	779.2941284	797.9069824	2239.105957
813.6	813.5440063	779.444031	798.0410156	2238.1948242
813.9	813.8440552	779.74408	798.309021	2238.60791
814.0499878	813.9940186	779.894043	798.4429932	2238.1948242
814.2	814.1439819	780.0440063	798.5780029	2222.300293
814.3499756	814.2939453	780.19397	798.7130127	2221.3959961
814.4998779	814.4438477	780.3438721	798.8499756	2188.60498
814.8	814.7439575	780.6439819	799.1229858	2198.4863281
814.9500732	814.8939819	780.7940063	799.26001	2190.3251953
815.2498779	815.1937866	781.093811	799.530029	2220.4919434
815.4	815.3439331	781.2439575	799.6640015	2240.9277344
815.5499878	815.4938354	781.39386	799.7990112	2221.3959961
815.8499146	815.7937622	781.6937866	800.07	2213.5776367
816	815.9438477	781.8438721	800.2070313	2190.3251953
816.1500244	816.093811	781.9938354	800.3429565	2206.7119141
816.3	816.2437744	782.1437988	800.4790039	2204.8476563
816.4500122	816.3937988	782.2938232	800.6170044	2174.3022461
816.6	816.5437622	782.4437866	800.7620239	2068.0075684
816.75	816.6937866	782.593811	800.9089966	2041.1638184
816.9	816.84375	782.7437744	801.05603	2040.3364258
817.0499878	816.9937134	782.8937378	801.1990356	2097.3164063
817.2	817.1437378	783.0437622	801.342041	2098.170166
817.3499756	817.2937012	783.1937256	801.4840088	2112.284668
817.5	817.4436646	783.343689	801.6240234	2142.8310547
817.6500854	817.59375	783.4937744	801.7579956	2240.0168457
817.8	817.7435913	783.6436157	801.8910522	2252.4042969
817.9500122	817.8936768	783.7937012	802.0269775	2207.609619
818.1	818.043579	783.9436035	802.164978	2173.4177246
818.25	818.1936035	784.0936279	802.302002	2189.43457
818.4	818.3436279	784.2436523	802.44	2174.3022461
818.5499878	818.4935913	784.3936157	802.5780029	2173.4177246
818.7	818.6436157	784.54364	802.7160034	2173.3635254
818.8499756	818.7935181	784.6935425	802.8500366	2238.1948242
819	818.94342	784.8434448	802.9829712	2254.3317871
819.1500244	819.0935669	784.9935913	803.1170044	2240.9277344
819.75	819.6934814	785.5935059	803.6500244	2250.91626
819.9	819.8435059	785.74353	803.8010254	1987.17334
820.0499878	819.9934082	785.8934326	803.9519653	1986.3648682
820.2	820.1434326	786.043457	804.1010132	2013.403931
820.3499756	820.293396	786.19342	804.2489624	2026.3641357
820.6500244	820.5934448	786.493469	804.5449829	2027.1888428
820.8	820.7433472	786.6433716	804.6929932	2026.3641357
820.9500122	820.8933716	786.793396	804.8400269	2040.3364258
821.1	821.043335	786.943359	804.97699	2189.4960938
821.25	821.193359	787.0933838	805.1099854	2256.1677246
821.4	821.3433228	787.2433472	805.243042	2255.1567383
821.5499268	821.4932251	787.39325	805.3759766	2254.3317871
821.7	821.643311	787.543335	805.5089722	2257.085449
821.8499756	821.7932739	787.6932983	805.6430054	2237.199707
822	821.943359	787.8433838	805.7770386	2240.9277344
822.1500854	822.0933228	787.9933472	805.9119873	2221.3959961
822.3	822.2432251	788.14325	806.046021	2237.2839355
822.4500122	822.39325	788.2932739	806.18103	2222.300293
822.6	822.5432129	788.4432373	806.3150024	2238.1948242
822.75	822.6931763	788.593201	806.4489746	2239.105957
822.9	822.843201	788.7432251	806.58197	2256.1677246
823.2	823.1431885	789.0432129	806.8469849	2263.826416
823.3499756	823.293091	789.1931152	806.9790039	2271.5405273
823.6500244	823.59314	789.4931641	807.2440186	2264.2868652
823.8	823.743103	789.6431274	807.3760376	2271.5405273
823.9500122	823.8930664	789.793091	807.506958	2291.083252
824.1	824.04303	789.9430542	807.638	2289.109375
824.7	824.6430054	790.54303	808.1619873	2290.0686035
824.8499756	824.7929688	790.6929932	808.2929688	2289.109375
825	824.9431152	790.84314	808.4240112	2291.9042969
825.1500854	825.0930786	790.993103	808.5549927	2289.109375
825.3	825.24292	791.1429443	808.686951	2271.6416016
825.4500122	825.3929443	791.2929688	808.8179932	2290.0410156
825.7498779	825.69281	791.5928345	809.0809937	2279.8269043
825.9	825.8428955	791.74292	809.2130127	2275.3413086
826.0499878	825.9928589	791.8928833	809.3460083	2254.2392578
826.2	826.1428833	792.0429077	809.4779663	2273.4914551
826.3499756	826.2928467	792.1928711	809.6110229	2254.2392578
826.5001221	826.4429932	792.3430176	809.7440186	2258.003418
826.8	826.7427979	792.6428223	810.01001	2254.2856445
826.9500122	826.8928223	792.7928467	810.1430054	2256.1677246
827.2501221	827.1928711	793.0928955	810.4089966	2256.12085
827.4	827.3427734	793.2427979	810.5419922	2254.3317871
827.5499878	827.4927368	793.3927612	810.6750488	2254.2392578
827.7	827.6427612	793.5427856	810.8079834	2256.1677246
827.8499756	827.7926636	793.692688	810.94	2271.5405273
828	827.942688	793.8427124	811.072998	2256.1677246
829.0499878	828.9926147	794.892639	812.0020142	2260.2609863
829.2	829.142639	795.0426636	812.13501	2257.085449
829.3499146	829.29248	795.1925049	812.2680054	2252.4042969
829.5	829.4425659	795.34259	812.401001	2257.085449
829.6500244	829.59259	795.4926147	812.5339966	2256.1677246
829.8	829.7424927	795.6425171	812.66803	2237.199707
829.94989	829.892395	795.792419	812.802002	2237.2839355
831.3	831.242371	797.142395	814.002991	2248.126221
831.4500122	831.392395	797.292419	814.1369629	2239.105957
831.9	831.8423462	797.742371	814.5350342	2260.928711
832.0499878	831.99231	797.892334	814.6669922	2272.5664063
832.2	832.142334	798.0423584	814.7990112	2272.4650879
832.3499756	832.2922363	798.192261	814.930969	2272.5664063
832.5	832.442261	798.3422852	815.0629883	2272.4650879
833.1	833.0421753	798.9422	815.588989	2281.0134277
833.25	833.1922	799.0922241	815.7209473	2273.4914551
833.4	833.3422241	799.2422485	815.8530273	2272.4650879
833.5499878	833.4921875	799.3922119	815.9850464	2271.5405273
833.7	833.6422119	799.5422363	816.117981	2257.085449
833.8499146	833.7920532	799.6920776	816.2509766	2253.4140625
834	833.9421387	799.8421631	816.3840332	2256.0742188
834.1500244	834.0921631	799.9921875	816.5180054	2239.105957
834.3	834.2420654	800.14209	816.6540527	2204.8476563
834.4500732	834.392151	800.2921753	816.79303	2159.3300781
834.6	834.5420532	800.4420776	816.9320068	2156.695801
834.75	834.6920776	800.5921021	817.0710449	2158.4519043
835.0499878	834.9920044	800.8920288	817.349	2158.012939
835.2	835.1420288	801.0420532	817.4880371	2158.4519043
835.5	835.4420166	801.342041	817.7680054	2142.8513184
835.6500854	835.592041	801.4920654	817.911011	2098.14917
835.8	835.7418823	801.6419067	818.055969	2067.1738281
835.9500122	835.8919678	801.7919922	818.203979	2028.01355
836.1	836.0419312	801.9419556	818.3599854	1922.6068115
836.4	836.3419189	802.2419434	818.6659546	1960.853149
836.5499878	836.4918823	802.3919067	818.8040161	2172.479248
836.7	836.6419067	802.5419312	818.9420166	2174.3022461
836.8499756	836.79187	802.6918945	819.0770264	2221.3959961
837	836.9418335	802.8418579	819.2150269	2174.3022461
837.1500244	837.0918579	802.9918823	819.3540039	2158.4519043
837.3	837.2418213	803.1418457	819.4920044	2173.4177246
837.4500122	837.3918457	803.29187	819.6309814	2158.4519043
837.6	837.541748	803.4417725	819.7699585	2157.57373
837.75	837.6917725	803.5917969	819.9089966	2158.4519043
837.9	837.8417969	803.7418213	820.0490112	2142.8310547
838.0499268	837.991699	803.8917236	820.1879883	2156.695801
838.2	838.1417236	804.041748	820.3369751	2014.2231445
838.6500244	838.5917358	804.49176	820.7349854	2261.267334
838.8	838.741699	804.6417236	820.8670044	2271.5405273
838.9500122	838.8916626	804.791687	820.9979858	2290.0410156
839.1	839.041626	804.94165	821.13	2272.5664063
839.2501221	839.1917725	805.0917969	821.2640381	2239.9313965
839.4	839.3417358	805.24176	821.39801	2238.1948242
839.7	839.6416016	805.541626	821.661011	2280.8078613
839.8499756	839.7915649	805.691589	821.7919922	2289.109375
840	839.941589	805.8416138	821.9230347	2290.0410156
840.1500854	840.0916138	805.9916382	822.0540161	2290.9726563
840.3	840.2415161	806.141541	822.184021	2306.012939
840.4500122	840.391541	806.2915649	822.3150024	2291.083252
840.6	840.5415039	806.4415283	822.4449463	2306.9519043
840.75	840.6915283	806.5915527	822.5759888	2290.0410156
840.9	840.8415527	806.7415771	822.7059937	2308.829834
841.0499878	840.9914551	806.891479	822.8369751	2288.17749
841.3499756	841.2914429	807.1914673	823.0980225	2298.463623
841.5001221	841.4415283	807.3415527	823.2290039	2291.9042969
841.6500244	841.591431	807.4914551	823.3600464	2288.17749
841.8	841.741394	807.6414185	823.4909668	2290.151123
841.9500122	841.8914185	807.7914429	823.622009	2290.0410156
842.1	842.041321	807.9413452	823.7540283	2271.5405273
842.2498779	842.1912231	808.0912476	823.8859863	2271.6416016
842.4	842.34137	808.241394	824.0180054	2274.3139648
842.5499268	842.491272	808.3912964	824.1500244	2270.6159668
842.7	842.6413574	808.5413818	824.28302	2257.085449
842.8499756	842.79126	808.6912842	824.4169922	2238.1948242
843	842.9414063	808.841431	824.5509644	2240.9277344
843.1500244	843.0913086	808.991333	824.6870117	2203.9501953
843.3	843.241272	809.1412964	824.8239746	2189.4960938
843.4500122	843.3912354	809.29126	824.9609985	2189.43457
843.6	843.5411987	809.4412231	825.099	2173.4177246
843.7501221	843.6913452	809.59137	825.2379761	2160.208252
843.9	843.8412476	809.741272	825.3770142	2156.695801
844.0499878	843.99115	809.8911743	825.5159912	2157.57373
844.2	844.1411743	810.0411987	825.6539917	2174.3022461
844.3499146	844.2910767	810.1911011	825.7910156	2187.6530762
844.4998779	844.44104	810.3410645	825.9249878	2238.1948242
844.6500244	844.5911865	810.491211	826.05896	2240.9277344
844.8	844.7410889	810.6411133	826.1929932	2238.1948242
844.9500122	844.8911133	810.7911377	826.3259888	2255.1567383
846.75	846.690918	812.5909424	827.930969	2242.800293
846.9	846.8409424	812.7409668	828.0650024	2239.105957
847.0499878	846.9909058	812.89093	828.1990356	2237.199707
847.2	847.14093	813.0409546	828.3330078	2239.105957
848.25	848.1907959	814.09082	829.276001	2226.6877441
848.4	848.34082	814.2408447	829.41095	2223.2817383
848.5499878	848.4907227	814.3907471	829.5450439	2237.199707
848.7	848.6407471	814.5407715	829.6800537	2222.300293
848.8499756	848.79071	814.6907349	829.8149414	2222.3771973
849.1500244	849.090759	814.9907837	830.084961	2222.300293
849.3	849.2406616	815.140686	830.2210083	2204.8476563
849.4500732	849.3907471	815.2907715	830.3560181	2223.2043457
849.6	849.540649	815.4406738	830.4910278	2220.4919434
849.75	849.6906738	815.5906982	830.6270142	2205.744873
849.9	849.8406372	815.7406616	830.763	2206.7119141
851.4	851.3405151	817.24054	832.1210327	2208.8706055
851.5499878	851.4904785	817.3905029	832.256958	2205.814209
851.7	851.640564	817.5405884	832.3919678	2223.2043457
851.8499146	851.7903442	817.6903687	832.5280151	2203.0527344
852	851.94043	817.8404541	832.6630249	2223.2043457
852.1500244	852.0904541	817.9904785	832.7979736	2222.300293
852.3	852.2404175	818.1404419	832.9320068	2238.1948242
852.4500122	852.390381	818.2904053	833.065979	2239.105957
852.6	852.5403442	818.4403687	833.1990356	2254.2392578
852.9	852.8403931	818.7404175	833.4660034	2247.604248
853.0499268	852.9902954	818.89032	833.6	2237.2839355
853.8	853.7401733	819.6401978	834.2670288	2248.5439453
853.9500122	853.8902588	819.7902832	834.401001	2240.0168457
854.1	854.0402222	819.9402466	834.5349731	2238.1948242
854.4	854.34021	820.2402344	834.8029785	2239.105957
854.5499268	854.4901123	820.3901367	834.936951	2237.2839355
854.7	854.6401978	820.5402222	835.07196	2223.2043457
854.8499756	854.7901611	820.6901855	835.2059937	2238.1948242
855	854.9401855	820.84021	835.3410034	2222.300293
855.1500244	855.0901489	820.9901733	835.4750366	2238.1103516
855.3	855.2401123	821.1401367	835.6099854	2222.3771973
855.4500122	855.3901367	821.2901611	835.7449951	2222.300293
855.6	855.5401	821.4401245	835.8809814	2204.8476563
855.9	855.8400879	821.7401123	836.151001	2222.300293
856.0499878	855.9900513	821.8900757	836.286011	2221.46582
856.2	856.1400757	822.0401	836.421021	2222.5095215
856.3499756	856.290039	822.1900635	836.55603	2221.6052246
856.5	856.4400635	822.3400879	836.69	2239.31665
856.6500244	856.5900879	822.4901123	836.8250122	2222.5095215
856.8	856.7400513	822.6400757	836.960022	2221.6052246
856.9500122	856.8900757	822.7901	837.0950317	2222.5095215
857.1	857.040039	822.9400635	837.2300415	2221.6052246
857.25	857.1900635	823.0900879	837.3659668	2206.9196777
857.4	857.3400879	823.2401123	837.5020142	2205.9526367
857.7	857.6400757	823.5401	837.7739868	2205.9873047
857.8499756	857.790039	823.6900635	837.9099731	2205.0551758
858	857.9400635	823.8400879	838.0469971	2189.640625
858.1500244	858.0900879	823.9901123	838.1819458	2223.491211
858.3	858.2400513	824.1400757	838.31604	2237.4104
858.4500122	858.3900757	824.2901	838.4500122	2239.31665
858.6	858.540039	824.4400635	838.5839844	2238.4057617
858.75	858.6900635	824.5900879	838.71698	2256.380127
858.9	858.8400879	824.7401123	838.8480225	2290.2565918
859.0499878	858.9900513	824.8900757	838.9800415	2271.7543945
859.2	859.1400757	825.0401	839.1100464	2308.1081543
859.3499756	859.290039	825.1900635	839.2390137	2325.2939453
859.5	859.4400635	825.3400879	839.3669434	2344.6594238
859.6500244	859.5900879	825.4901123	839.4960327	2325.1657715
859.8	859.7400513	825.6400757	839.6239624	2343.7055664
859.9500122	859.8900757	825.7901	839.7509766	2362.2636719
860.1	860.040039	825.9400635	839.88	2325.2939453
860.25	860.1900635	826.0900879	840.0089722	2326.2402344
860.4	860.3400879	826.2401123	840.138	2325.1657715
860.5499878	860.4900513	826.3900757	840.269043	2289.3249512
860.7	860.6400757	826.5401	840.4030151	2239.31665
860.8499756	860.790039	826.6900635	840.5380249	2221.6052246
861	860.9400635	826.8400879	840.6719971	2239.31665
861.1500244	861.0900879	826.9901123	840.8070068	2222.5095215
861.3	861.2400513	827.1400757	840.94104	2238.4057617
861.4500122	861.3900757	827.2901	841.0750122	2239.31665
861.6	861.540039	827.4400635	841.2080078	2255.4621582
861.9	861.8400879	827.7401123	841.474	2255.8745117
862.0499878	861.9900513	827.8900757	841.6079712	2238.4057617
862.2	862.1400757	828.0401	841.7410278	2255.369141
862.3499756	862.290039	828.1900635	841.875	2238.4057617
862.8	862.7400513	828.6400757	842.2780151	2233.383301
862.9500122	862.8900757	828.7901	842.4119873	2239.31665
863.1	863.040039	828.9400635	842.545959	2238.4057617
863.25	863.1900635	829.0900879	842.680969	2222.5095215
863.4	863.3400879	829.2401123	842.8150024	2239.31665
863.5499878	863.4900513	829.3900757	842.9489746	2238.4057617
863.7	863.6400757	829.5401	843.0820313	2255.369141
863.8499756	863.790039	829.6900635	843.2160034	2238.4057617
864	863.9400635	829.8400879	843.349	2256.380127
864.1500244	864.0900879	829.9901123	843.4810181	2272.6789551
864.3	864.2400513	830.1400757	843.6139526	2255.4621582
864.4500122	864.3900757	830.2901	843.7460327	2272.6789551
864.6	864.540039	830.4400635	843.8770142	2289.3249512
864.75	864.6900635	830.5900879	844.0080566	2290.2565918
864.9	864.8400879	830.7401123	844.1400146	2273.7055664
865.0499878	864.9900513	830.8900757	844.27002	2307.169189
865.2	865.1400757	831.0401	844.401001	2290.2565918
865.3499756	865.290039	831.1900635	844.5319824	2289.3249512
865.5	865.4400635	831.3400879	844.6630249	2290.2565918
865.6500244	865.5900879	831.4901123	844.7939453	2291.2990723
865.8	865.7400513	831.6400757	844.9249878	2289.3249512
865.9500122	865.8900757	831.7901	845.0570068	2272.6789551
866.1	866.040039	831.9400635	845.19	2255.4621582
866.25	866.1900635	832.0900879	845.322998	2255.369141
866.4	866.3400879	832.2401123	845.4579468	2223.491211
866.5499878	866.4900513	832.3900757	845.5939941	2205.0551758
866.7	866.6400757	832.5401	845.7290039	2222.5095215
866.8499756	866.790039	832.6900635	845.8640137	2221.6052246
867.1500244	867.0900879	832.9901123	846.131958	2239.31665
867.3	867.2400513	833.1400757	846.2669678	2221.6052246
867.4500122	867.3900757	833.2901	846.4	2255.369141
867.6	867.540039	833.4400635	846.53302	2255.4621582
867.75	867.6900635	833.5900879	846.6640015	2290.2565918
867.9	867.8400879	833.7401123	846.795959	2273.7055664
868.0499878	867.9900513	833.8900757	846.927002	2289.3249512
868.3499756	868.290039	834.1900635	847.190979	2272.7297363
868.6500244	868.5900879	834.4901123	847.4550171	2272.6789551
868.8	868.7400513	834.6400757	847.5869751	2272.7805176
868.9500122	868.8900757	834.7901	847.7189941	2272.6789551
869.1	869.040039	834.9400635	847.8509521	2272.7805176
869.25	869.1900635	835.0900879	847.9830322	2272.6789551
869.4	869.3400879	835.2401123	848.1140137	2290.2565918
869.5499878	869.4900513	835.3900757	848.2449951	2289.3249512
869.7	869.6400757	835.5401	848.3759766	2291.2990723
869.8499756	869.790039	835.6900635	848.506958	2289.3249512
870	869.9400635	835.8400879	848.638	2290.2565918
870.1500244	870.0900879	835.9901123	848.7680054	2308.1081543
870.3	870.2400513	836.1400757	848.89801	2307.169189
870.4500122	870.3900757	836.2901	849.0289917	2290.2565918
870.6	870.540039	836.4400635	849.1600342	2289.3249512
870.75	870.6900635	836.5900879	849.2910156	2290.2565918
870.9	870.8400879	836.7401123	849.4219971	2291.2990723
871.0499878	870.9900513	836.8900757	849.5529785	2289.3249512
871.2	871.1400757	837.0401	849.6829834	2308.1081543
871.3499756	871.290039	837.1900635	849.8140259	2289.3249512
871.6500244	871.5900879	837.4901123	850.0739746	2308.1081543
871.8	871.7400513	837.6400757	850.203979	2307.169189
871.9500122	871.8900757	837.7901	850.335022	2290.2565918
872.1	872.040039	837.9400635	850.4660034	2289.3249512
872.25	872.1900635	838.0900879	850.5979614	2273.7055664
872.4	872.3400879	838.2401123	850.7290039	2290.2565918
872.5499878	872.4900513	838.3900757	850.8610229	2271.7543945
872.7	872.6400757	838.5401	850.992981	2273.7055664
872.8499756	872.790039	838.6900635	851.1239624	2289.3249512
873	872.9400635	838.8400879	851.2550049	2290.2565918
873.1500244	873.0900879	838.9901123	851.3870239	2272.6789551
873.3	873.2400513	839.1400757	851.5180054	2290.3669434
873.4500122	873.3900757	839.2901	851.6500244	2272.6789551
873.6	873.539978	839.44	851.7820435	2270.829834
873.75	873.6900635	839.5900879	851.9140015	2274.6306152
873.9	873.8401489	839.7401733	852.046021	2273.6035156
874.0499878	873.9900513	839.8900757	852.1790161	2254.544189
874.2	874.1400757	840.0401	852.3139648	2222.5095215
874.3499146	874.289978	840.19	852.44397	2306.2302246
874.5	874.4400635	840.3400879	852.5750122	2291.1882324
874.6500854	874.5901489	840.4901733	852.7070313	2273.6035156
874.8	874.7400513	840.6400757	852.8400269	2254.544189
874.9500122	874.8900757	840.7901	852.9729614	2256.380127
875.1	875.039978	840.94	853.1069946	2237.4946289
875.25	875.1900635	841.0900879	853.24	2256.2866211
875.4	875.3401489	841.2401733	853.3740234	2240.2277832
875.5499878	875.4900513	841.3900757	853.5079956	2237.4946289
875.7	875.6400757	841.5401	853.6419678	2239.31665
875.8499146	875.789978	841.69	853.7769775	2220.7011719
876	875.9400635	841.8400879	853.9130249	2206.8500977
876.1500854	876.0901489	841.9901733	854.0509644	2175.3918457
876.3	876.2400513	842.1400757	854.19	2156.8986816
876.4500122	876.3900757	842.2901	854.3280029	2174.50708
876.6	876.539978	842.44	854.4650269	2187.859131
876.75	876.6900635	842.5900879	854.5979614	2257.2980957
876.9	876.8401489	842.7401733	854.7310181	2256.2866211
877.0499878	876.9900513	842.8900757	854.8640137	2254.544189
877.2	877.1400757	843.0401	854.9960327	2272.6789551
877.3499146	877.289978	843.19	855.127991	2271.8554688
877.5	877.4400635	843.3400879	855.2610474	2256.2866211
877.6500854	877.5901489	843.4901733	855.39502	2240.2277832
877.8	877.7400513	843.6400757	855.5280151	2254.544189
877.9500122	877.8900757	843.7901	855.66095	2256.380127
878.1	878.039978	843.94	855.7940063	2253.5339355
878.25	878.1900635	844.0900879	855.927002	2257.2980957
878.4	878.3401489	844.2401733	856.0579834	2291.1882324
878.5499878	878.4900513	844.3900757	856.19	2270.829834
878.7	878.6400757	844.5401	856.3209839	2291.2990723
878.8499146	878.789978	844.69	856.4519653	2288.3930664
879.1500854	879.0901489	844.9901733	856.7119751	2309.047119
879.3	879.2400513	845.1400757	856.8410034	2323.2739258
879.4500122	879.3900757	845.2901	856.9710083	2308.1081543
879.9	879.8401489	845.7401733	857.3590088	2320.1647949
880.0499878	879.9900513	845.8900757	857.4890137	2306.2302246
880.2	880.1400757	846.0401	857.62	2290.2565918
880.3499146	880.289978	846.19	857.75	2306.2302246
880.6500854	880.5901489	846.4901733	858.0109863	2300.0830078
880.8	880.7400513	846.6400757	858.1409912	2306.2302246
880.9500122	880.8900757	846.7901	858.2720337	2290.2565918
881.25	881.1900635	847.0900879	858.5310059	2316.66748
881.4	881.3401489	847.2401733	858.661011	2309.047119
882.1500854	882.0901489	847.9901733	859.3079834	2318.3623047
882.3	882.2400513	848.1400757	859.4379883	2306.2302246
882.4500122	882.3900757	848.2901	859.5679932	2308.1081543
884.4	884.3401489	850.2401733	861.2650146	2298.2543945
884.5499878	884.4900513	850.3900757	861.3959961	2288.3930664
884.7	884.6400757	850.5401	861.5270386	2290.2565918
885	884.9400635	850.8400879	861.7879639	2299.2050781
885.1500854	885.0901489	850.9901733	861.9190063	2291.1882324
887.25	887.1900635	853.0900879	863.7520142	2291.2053223
887.4	887.3401489	853.2401733	863.8829956	2291.1882324
887.8499146	887.789978	853.69	864.2749634	2295.2797852
888.1500854	888.0901489	853.9901733	864.5369873	2291.1882324
888.3	888.2400513	854.1400757	864.66803	2288.3930664
888.4500122	888.3900757	854.2901	864.7990112	2290.2565918
888.6	888.539978	854.44	864.93	2289.43457
889.5	889.4400635	855.3400879	865.7189941	2281.45166
889.6500854	889.5901489	855.4901733	865.8499756	2292.2312012
889.8	889.7400513	855.6400757	865.980957	2288.3930664
889.9500122	889.8900757	855.7901	866.112	2290.2565918
890.1	890.039978	855.94	866.242981	2288.3930664
890.25	890.1900635	856.0900879	866.3740234	2291.1882324
890.4	890.3401489	856.2401733	866.502991	2327.1867676
890.5499878	890.4900513	856.3900757	866.631958	2324.3474121
890.7	890.6400757	856.5401	866.76001	2343.5678711
891	890.9400635	856.8400879	867.0169678	2334.9384766
891.1500854	891.0901489	856.9901733	867.1459961	2326.1118164
891.3	891.2400513	857.1400757	867.2739868	2342.751709
891.4500122	891.3900757	857.2901	867.4020386	2343.5678711
891.9	891.8401489	857.7401733	867.7869873	2338.1254883
892.0499878	891.9900513	857.8900757	867.914978	2342.751709
892.2	892.1400757	858.0401	868.04303	2343.5678711
892.9500122	892.8900757	858.7901	868.684021	2340.13623
893.1	893.039978	858.94	868.8120117	2341.6611328
893.25	893.1900635	859.0900879	868.94	2345.6135254
