'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
1107.6	4985.1118164	0.2878478	5176.4711914
1107.75	4982.9707031	0.3150739	5176.3256836
1107.9	4980.828125	0.3423223	5176.1801758
1108.0500488	4978.6855469	0.369571	5176.03418
1108.2	4976.54248	0.396819	5175.88916
1108.3500977	4975.037109	0.42285	5175.741211
1108.5	4975.4521484	0.44519	5175.5874023
1108.6500244	4975.8676758	0.4675476	5175.4331055
1108.8	4976.2836914	0.4899057	5175.2788086
1108.9500732	4976.69873	0.5122638	5175.125
1109.1	4977.1142578	0.5346219	5174.9707031
1109.25	4977.5292969	0.5569618	5174.8164063
1109.4	4977.9453125	0.57932	5174.6625977
1109.5500488	4998.6015625	0.5959236	5174.5024414
1109.7	5027.1889648	0.6102726	5174.34082
1109.8500977	5055.7763672	0.6246216	5174.1782227
1110	5084.34082	0.6389588	5174.0161133
1110.1500244	5112.9282227	0.6533077	5173.8540039
1110.3	5141.5161133	0.6676567	5173.6918945
1110.4500732	5170.1030273	0.6820056	5173.5297852
1110.6	5196.7998047	0.6940761	5173.3676758
1110.75	5216.2573242	0.697441	5173.2041016
1110.9	5235.72998	0.7008086	5173.0410156
1111.0500488	5255.203125	0.7041761	5172.8774414
1111.2	5274.6767578	0.7075437	5172.7143555
1111.3500977	5294.1499023	0.7109113	5172.5507813
1111.5	5313.6064453	0.7142763	5172.3876953
1111.6500244	5333.0800781	0.7176438	5172.224609
1111.8	5346.2456055	0.7169772	5172.0605469
1111.9500732	5349.7333984	0.710122	5171.89502
1112.1	5353.222168	0.7032669	5171.72998
1112.25	5356.7080078	0.6964174	5171.5649414
1112.4	5360.195801	0.6895623	5171.4
1112.5500488	5363.684082	0.6827071	5171.2348633
1112.7	5367.1723633	0.6758519	5171.0698242
1112.8500977	5370.6611328	0.6689968	5170.9042969
1113	5369.5219727	0.659851	5170.7363281
1113.1500244	5358.4736328	0.6457763	5170.5600586
1113.3	5347.425293	0.6317021	5170.3842773
1113.4500732	5336.3774414	0.6176277	5170.20752
1113.6	5325.32959	0.6035535	5170.0317383
1113.75	5314.2905273	0.589491	5169.855957
1113.9	5303.2426758	0.5754164	5169.6801758
1114.0500488	5292.1948242	0.5613421	5169.5039063
1114.2	5282.1923828	0.5458975	5169.3232422
1114.3500977	5273.7207031	0.5284483	5169.133789
1114.5	5265.2553711	0.5110133	5168.9448242
1114.6500244	5256.7832031	0.4935641	5168.755859
1114.8	5248.3110352	0.4761148	5168.5668945
1114.9500732	5239.8388672	0.4586656	5168.37793
1115.1	5231.366699	0.4412164	5168.1889648
1115.25	5222.9013672	0.4237814	5168
1115.4	5226.07373	0.4079647	5167.8120117
1115.5500488	5233.681641	0.39277	5167.625
1115.7	5241.2890625	0.3775749	5167.4375
1115.8500977	5248.8964844	0.36238	5167.25
1116	5256.4985352	0.3471975	5167.0629883
1116.1500244	5264.1054688	0.3320026	5166.875
1116.3	5271.7133789	0.3168077	5166.6879883
1116.4500732	5279.320801	0.3016129	5166.5004883
1116.6	5280.8642578	0.2883466	5166.3051758
1116.75	5279.352051	0.276059	5166.1069336
1116.9	5277.837891	0.2637621	5165.9077148
1117.0500488	5276.3232422	0.2514648	5165.7089844
1117.2	5274.809082	0.2391675	5165.5107422
1117.3500977	5273.2949219	0.22687	5165.3115234
1117.5	5271.7822266	0.214583	5165.112793
1117.6500244	5270.2680664	0.2022857	5164.9140625
1117.8	5282.6523438	0.19261	5164.7084961
1117.9500732	5299.3291016	0.1837433	5164.5014648
1118.1	5316.0063477	0.1748769	5164.293457
1118.25	5332.6694336	0.1660178	5164.0864258
1118.4	5349.34668	0.1571513	5163.878418
1118.5500488	5366.0234375	0.1482849	5163.6708984
1118.7	5382.7001953	0.1394185	5163.4633789
1118.8500977	5399.3774414	0.1305521	5163.255859
1119	5402.7539063	0.1248247	5163.046875
1119.1500244	5404.8642578	0.1193918	5162.8374023
1119.3	5406.974609	0.1139588	5162.6274414
1119.4500732	5409.084961	0.1085259	5162.4179688
1119.6	5411.1953125	0.103093	5162.2084961
1119.75	5413.304199	0.0976645	5162
1119.9	5415.4140625	0.0922315	5161.7890625
1120.0500488	5417.5244141	0.0867986	5161.5800781
1120.2	5408.179199	0.0828055	5161.366211
1120.3500977	5396.803711	0.0790675	5161.1518555
1120.5	5385.4375	0.0753326	5160.9370117
1120.6500244	5374.0625	0.0715947	5160.7226563
1120.8	5362.6875	0.0678567	5160.508301
1120.9500732	5351.3125	0.0641187	5160.2939453
1121.1	5339.9370117	0.060381	5160.07959
1121.25	5328.571289	0.0566458	5159.8652344
1121.4	5332.3149414	0.0531919	5159.6386719
1121.5500488	5342.7490234	0.0498637	5159.4077148
1121.7	5353.1835938	0.0465355	5159.17627
1121.8500977	5363.6176758	0.0432072	5158.9448242
1122	5374.043457	0.0398817	5158.7138672
1122.1500244	5384.477539	0.0365535	5158.4824219
1122.3	5394.9116211	0.0332253	5158.2504883
1122.4500732	5405.3457031	0.029897	5158.019043
1122.6	5417.4780273	0.0260542	5157.789551
1122.75	5429.8364258	0.0221429	5157.5600586
1122.9	5442.2060547	0.0182285	5157.3305664
1123.0500488	5454.5742188	0.014314	5157.1010742
1123.2	5466.9428711	0.0104	5156.871582
1123.3500977	5479.3120117	0.0064852	5156.6416016
1123.5	5491.6699219	0.0025739	5156.412109
1123.6500244	5504.0390625	-0.001341	5156.1821289
1123.8	5500.772949	-0.0041455	5155.946289
1123.9500732	5492.2788086	-0.00658	5155.7080078
1124.1	5483.7836914	-0.0090135	5155.4692383
1124.25	5475.29541	-0.0114455	5155.230957
1124.4	5466.80127	-0.01388	5154.9931641
1124.5500488	5458.306641	-0.0163135	5154.7543945
1124.7	5449.8120117	-0.0187475	5154.5161133
1124.8500977	5441.3173828	-0.0211815	5154.277832
1125	5438.0698242	-0.0215262	5154.03418
1125.1500244	5437.3359375	-0.020869	5153.7885742
1125.3	5436.6005859	-0.0202127	5153.5419922
1125.4500732	5435.866699	-0.019556	5153.2958984
1125.6	5435.1318359	-0.018899	5153.0498047
1125.75	5434.397461	-0.018243	5152.803711
1125.9	5433.6630859	-0.0175862	5152.5581055
1126.0500488	5432.9282227	-0.01693	5152.3115234
1126.2	5430.6806641	-0.0147	5152.0629883
1126.3500977	5427.5219727	-0.0115226	5151.8120117
1126.5	5424.3657227	-0.0083479	5151.5615234
1126.6500244	5421.2070313	-0.005171	5151.3105469
1126.8	5418.0478516	-0.0019935	5151.0600586
1126.9500732	5414.88916	0.0011837	5150.80957
1127.1	5411.72998	0.004361	5150.5585938
1127.25	5408.5742188	0.0075355	5150.3081055
1127.4	5405.3232422	0.0125121	5150.0522461
1127.5500488	5401.977539	0.0193384	5149.7910156
1127.7	5398.6323242	0.0261647	5149.5297852
1127.8500977	5395.287109	0.0329911	5149.2680664
1128	5391.9438477	0.0398119	5149.0073242
1128.1500244	5388.5991211	0.0466382	5148.7460938
1128.3	5385.253418	0.0534645	5148.484375
1128.4500732	5381.9082031	0.060291	5148.2231445
1128.6	5386.7392578	0.0682473	5147.9580078
1128.75	5400.5322266	0.0774322	5147.6889648
1128.9	5414.3359375	0.0866245	5147.4194336
1129.0500488	5428.1396484	0.0958168	5147.150391
1129.2	5441.943359	0.105009	5146.880859
1129.3500977	5455.7475586	0.1142015	5146.6118164
1129.5	5469.539551	0.1233864	5146.3422852
1129.6500244	5483.34375	0.1325787	5146.0732422
1129.8	5489.72168	0.141572	5145.8027344
1129.9500732	5488.2890625	0.1503557	5145.53125
1130.1	5486.8569336	0.15914	5145.2597656
1130.25	5485.42627	0.1679162	5144.98877
1130.4	5483.994141	0.1767	5144.7172852
1130.5500488	5482.5615234	0.1854837	5144.445801
1130.7	5481.1293945	0.1942675	5144.1743164
1130.8500977	5479.6972656	0.2030513	5143.90332
1131	5478.2231445	0.210841	5143.6289063
1131.1500244	5476.6689453	0.2168423	5143.3515625
1131.3	5475.1152344	0.2228438	5143.07373
1131.4500732	5473.5615234	0.2288452	5142.7958984
1131.6	5472.0078125	0.2348466	5142.5180664
1131.75	5470.4550781	0.2408432	5142.2407227
1131.9	5468.9013672	0.2468446	5141.9624023
1132.0500488	5467.347168	0.252846	5141.68457
1132.2	5466.5610352	0.25754	5141.4047852
1132.3500977	5468.6235352	0.25741	5141.1186523
1132.5	5470.6835938	0.25728	5140.8330078
1132.6500244	5472.7451172	0.25715	5140.546875
1132.8	5474.806641	0.25702	5140.2607422
1132.9500732	5476.8686523	0.25689	5139.974609
1133.1	5478.9301758	0.25676	5139.6889648
1133.25	5480.9897461	0.25663	5139.402832
1133.4	5483.1245117	0.2557671	5139.116211
1133.5500488	5485.8330078	0.249113	5138.8256836
1133.7	5488.5410156	0.2424589	5138.534668
1133.8500977	5491.2490234	0.2358048	5138.2436523
1134	5493.9555664	0.2291561	5137.953125
1134.1500244	5496.6640625	0.222502	5137.6630859
1134.3	5499.37207	0.2158478	5137.37207
1134.4500732	5502.0805664	0.2091937	5137.0805664
1134.6	5504.7885742	0.20254	5136.7905273
1134.75	5497.362793	0.191105	5136.491211
1134.9	5489.4365234	0.1794236	5136.1914063
1135.0500488	5481.5107422	0.1677422	5135.89209
1135.2	5473.5839844	0.156061	5135.5922852
1135.3500977	5465.6582031	0.144379	5135.29248
1135.5	5457.7382813	0.1327075	5134.9931641
1135.6500244	5449.8125	0.1210261	5134.693359
1135.8	5441.88623	0.1093447	5134.3935547
1135.9500732	5444.4755859	0.09497	5134.085449
1136.1	5448.8222656	0.0801459	5133.7758789
1136.25	5453.1655273	0.0653335	5133.4667969
1136.4	5457.5117188	0.050509	5133.1572266
1136.5500488	5461.8588867	0.0356846	5132.8481445
1136.7	5466.2055664	0.02086	5132.5380859
1136.8500977	5470.5522461	0.0060357	5132.2290039
1137	5474.89502	-0.0087767	5131.9194336
1137.1500244	5481.4506836	-0.023149	5131.6103516
1137.3	5488.4321289	-0.0374348	5131.300293
1137.4500732	5495.4140625	-0.05172	5130.9902344
1137.6	5502.3959961	-0.0660057	5130.6806641
1137.75	5509.3725586	-0.080279	5130.371582
1137.9	5516.3544922	-0.0945649	5130.0615234
1138.0500488	5523.3364258	-0.10885	5129.7514648
1138.2	5530.3178711	-0.1231357	5129.4418945
1138.3500977	5533.44043	-0.1354652	5129.1274414
1138.5	5534.4995117	-0.14674	5128.8110352
1138.6500244	5535.559082	-0.1580249	5128.494141
1138.8	5536.619141	-0.169309	5128.1777344
1138.9500732	5537.679199	-0.1805938	5127.86084
1139.1	5538.7392578	-0.1918782	5127.5444336
1139.25	5539.79834	-0.2031535	5127.2280273
1139.4	5540.8583984	-0.2144379	5126.9111328
1139.5500488	5534.5097656	-0.2240076	5126.590332
1139.7	5519.92627	-0.2316711	5126.2646484
1139.8500977	5505.3422852	-0.2393346	5125.9394531
1140	5490.77002	-0.2469918	5125.6142578
1140.1500244	5476.1860352	-0.2546553	5125.2890625
1140.3	5461.602051	-0.2623188	5124.962891
1140.4500732	5447.0180664	-0.2699822	5124.6376953
1140.6	5432.43457	-0.2776457	5124.3125
1140.75	5422.6455078	-0.2837664	5123.9848633
1140.9	5421.9589844	-0.2869654	5123.6518555
1141.0500488	5421.272461	-0.2901644	5123.318359
1141.2	5420.5859375	-0.2933634	5122.9853516
1141.3500977	5419.8994141	-0.2965624	5122.6523438
1141.5	5419.2133789	-0.2997588	5122.3198242
1141.6500244	5418.5268555	-0.3029578	5121.9863281
1141.8	5417.84082	-0.3061568	5121.652832
1141.9500732	5419.1044922	-0.3080049	5121.3173828
1142.1	5426.3823242	-0.3056881	5120.9750977
1142.25	5433.6542969	-0.3033732	5120.6328125
1142.4	5440.9321289	-0.3010564	5120.2905273
1142.5500488	5448.2094727	-0.29874	5119.9482422
1142.7	5455.4873047	-0.2964228	5119.6054688
1142.8500977	5462.7646484	-0.294106	5119.2631836
1143	5470.0366211	-0.2917911	5118.9208984
1143.1500244	5472.9077148	-0.2882513	5118.5776367
1143.3	5458.6083984	-0.2799461	5118.2319336
1143.4500732	5444.309082	-0.271641	5117.8857422
1143.6	5430.0097656	-0.2633356	5117.539551
1143.75	5415.72168	-0.2550372	5117.1943359
1143.9	5401.4228516	-0.246732	5116.8481445
1144.0500488	5387.1230469	-0.2384268	5116.5019531
1144.2	5372.82373	-0.2301216	5116.15625
1144.3500977	5359.8515625	-0.2213254	5115.809082
1144.5	5359.8583984	-0.2077841	5115.4511719
1144.6500244	5359.8657227	-0.1942317	5115.0927734
1144.8	5359.8730469	-0.180679	5114.7353516
1144.9500732	5359.8803711	-0.167127	5114.3769531
1145.1	5359.8876953	-0.1535747	5114.0185547
1145.25	5359.8945313	-0.1400333	5113.6611328
1145.4	5359.9018555	-0.126481	5113.3032227
1145.5500488	5360.4257813	-0.1126545	5112.9438477
1145.7	5365.4365234	-0.096449	5112.578125
1145.8500977	5370.4472656	-0.0802441	5112.2114258
1146	5375.4536133	-0.0640521	5111.8452148
1146.1500244	5380.4643555	-0.0478469	5111.4794922
1146.3	5385.4750977	-0.0316417	5111.1132813
1146.4500732	5390.48584	-0.0154365	5110.746582
1146.6	5395.4960938	0.0007686943	5110.380859
1146.75	5399.2822266	0.0170077	5110.01416
1146.9	5395.8696289	0.033539	5109.64502
1147.0500488	5392.4560547	0.050071	5109.275391
1147.2	5389.0429688	0.066602	5108.9057617
1147.3500977	5385.6298828	0.0831335	5108.5366211
1147.5	5382.2197266	0.0996515	5108.1669922
1147.6500244	5378.8061523	0.1161829	5107.7978516
1147.8	5375.3930664	0.1327143	5107.428711
1147.9500732	5372.412109	0.1489411	5107.0581055
1148.1	5372.8764648	0.1627788	5106.679199
1148.25	5373.340332	0.1766052	5106.3007813
1148.4	5373.804199	0.1904428	5105.921875
1148.5500488	5374.2685547	0.20428	5105.5429688
1148.7	5374.73291	0.2181181	5105.164551
1148.8500977	5375.1967773	0.2319557	5104.7856445
1149	5375.6606445	0.2457821	5104.4072266
1149.1500244	5376.400391	0.2587517	5104.027832
1149.3	5378.940918	0.2660449	5103.644043
1149.4500732	5381.4819336	0.2733381	5103.2602539
1149.6	5384.022949	0.2806313	5102.8769531
1149.75	5386.5620117	0.2879186	5102.4936523
1149.9	5389.102539	0.2952118	5102.1098633
1150.0500488	5391.6435547	0.302505	5101.7265625
1150.2	5394.18457	0.3097982	5101.3427734
1150.3500977	5395.5517578	0.3160111	5100.9584961
1150.5	5387.9326172	0.3139567	5100.5668945
1150.6500244	5380.3081055	0.311901	5100.175293
1150.8	5372.6835938	0.3098445	5099.7836914
1150.9500732	5365.059082	0.3077884	5099.39209
1151.1	5357.43457	0.3057323	5099
1151.25	5349.815918	0.3036779	5098.609375
1151.4	5342.190918	0.3016218	5098.2172852
1151.5500488	5336.0478516	0.2982337	5097.8251953
1151.7	5340.400391	0.2854081	5097.428711
1151.8500977	5344.7519531	0.2725826	5097.0317383
1152	5349.1010742	0.2597674	5096.63623
1152.1500244	5353.453125	0.2469418	5096.2392578
1152.3	5357.8051758	0.2341161	5095.8427734
1152.4500732	5362.1572266	0.221291	5095.445801
1152.6	5366.508789	0.2084649	5095.0493164
1152.75	5370.8217773	0.1946415	5094.6513672
1152.9	5374.8056641	0.1715751	5094.2407227
1153.0500488	5378.7910156	0.1485087	5093.8305664
1153.2	5382.7758789	0.1254424	5093.4199219
1153.3500977	5386.7607422	0.102376	5093.0097656
1153.5	5390.741699	0.0793284	5092.5991211
1153.6500244	5394.7260742	0.056262	5092.1884766
1153.8	5398.7114258	0.0331956	5091.77832
1153.9500732	5400.9956055	0.0089824	5091.3696289
1154.1	5396.972168	-0.019484	5090.9672852
1154.25	5392.9521484	-0.0479274	5090.5644531
1154.4	5388.929199	-0.0763939	5090.1616211
1154.5500488	5384.90625	-0.10486	5089.758301
1154.7	5380.8828125	-0.1333268	5089.3554688
1154.8500977	5376.8598633	-0.1617933	5088.953125
1155	5372.8398438	-0.1902366	5088.5507813
1155.1500244	5369.402832	-0.2188123	5088.1469727
1155.3	5378.972168	-0.249811	5087.7290039
1155.4500732	5388.5415039	-0.2808087	5087.3110352
1155.6	5398.1103516	-0.3118069	5086.8930664
1155.75	5407.671875	-0.34278	5086.4750977
1155.9	5417.241211	-0.373778	5086.0571289
1156.0500488	5426.8105469	-0.4047763	5085.63916
1156.2	5436.3798828	-0.4357744	5085.2211914
1156.3500977	5444.8051758	-0.4666531	5084.8032227
1156.5	5428.8271484	-0.4950046	5084.380859
1156.6500244	5412.8364258	-0.523379	5083.9584961
1156.8	5396.8457031	-0.5517536	5083.5366211
1156.9500732	5380.85498	-0.5801281	5083.1147461
1157.1	5364.8642578	-0.6085027	5082.6923828
1157.25	5348.8857422	-0.6368541	5082.27002
1157.4	5332.89502	-0.6652287	5081.8481445
1157.5500488	5316.9042969	-0.6936032	5081.42627
1157.7	5286.4980469	-0.71681	5080.9873047
1157.8500977	5256.0561523	-0.74	5080.54834
1158	5225.6386719	-0.763179	5080.109375
1158.1500244	5195.196289	-0.7863736	5079.6708984
1158.3	5164.7543945	-0.8095677	5079.2314453
1158.4500732	5134.3120117	-0.8327618	5078.79248
1158.6	5103.8701172	-0.855956	5078.3535156
1158.75	5075.6943359	-0.877921	5077.9125977
1158.9	5061.4584961	-0.892259	5077.4560547
1159.0500488	5047.222168	-0.9065977	5077
1159.2	5032.9863281	-0.9209361	5076.543457
1159.3500977	5018.7504883	-0.9352746	5076.0874023
1159.5	5004.5263672	-0.9496015	5075.6313477
1159.6500244	4990.290039	-0.96394	5075.175293
1159.8	4976.054199	-0.9782785	5074.71875
1159.9500732	4967.5830078	-0.9872476	5074.2553711
1160.1	4965.8203125	-0.9899887	5073.7827148
1160.25	4964.0585938	-0.9927276	5073.3110352
1160.4	4962.2963867	-0.9954688	5072.8388672
1160.5500488	4960.5336914	-0.99821	5072.366699
1160.7	4958.7705078	-1	5071.8945313
1160.8500977	4957.0078125	-1.0036923	5071.4223633
1161	4955.246582	-1.0064312	5070.9501953
1161.1500244	4969.1298828	-1	5070.4682617
1161.3	4984.1186523	-0.990859	5069.98584
1161.4500732	4999.105957	-0.9827148	5069.50293
1161.6	5014.09375	-0.97457	5069.0205078
1161.75	5029.0693359	-0.9664323	5068.5380859
1161.9	5044.0571289	-0.9582877	5068.0556641
1162.0500488	5059.0444336	-0.9501431	5067.5727539
1162.2	5066.5664063	-0.9387935	5067.0932617
1162.3500977	5065.284668	-0.9236526	5066.616699
1162.5	5064.0043945	-0.9085239	5066.140625
1162.6500244	5062.722168	-0.893383	5065.6640625
1162.8	5061.440918	-0.878242	5065.1879883
1162.9500732	5060.15918	-0.8631011	5064.7114258
1163.1	5058.8769531	-0.84796	5064.2348633
1163.25	5057.59668	-0.8328314	5063.758789
1163.4	5040.21875	-0.8144455	5063.2788086
1163.5500488	5018.2866211	-0.7951416	5062.79834
1163.7	4996.3554688	-0.7758378	5062.3173828
1163.8500977	4974.4238281	-0.7565339	5061.8364258
1164	4952.5102539	-0.7372457	5061.355957
1164.1500244	4930.5786133	-0.7179418	5060.875
1164.3	4908.6469727	-0.6986379	5060.3945313
1164.4500732	4886.7739258	-0.6791361	5059.9116211
1164.6	4865.74707	-0.6567539	5059.4013672
1164.75	4844.7373047	-0.63439	5058.89209
1164.9	4823.710449	-0.6120077	5058.3823242
1165.0500488	4802.6835938	-0.5896254	5057.8725586
1165.2	4781.6567383	-0.5672433	5057.3623047
1165.3500977	4760.6293945	-0.544861	5056.8530273
1165.5	4739.6201172	-0.522497	5056.3432617
1165.6500244	4740.47168	-0.500161	5055.82373
1165.8	4751.19043	-0.4778449	5055.3007813
1165.9500732	4761.90918	-0.455529	5054.777832
1166.1	4772.62793	-0.4332135	5054.2543945
1166.25	4783.337891	-0.410916	5053.7319336
1166.4	4794.056641	-0.3886	5053.2089844
1166.5500488	4804.7749023	-0.3662846	5052.6860352
1166.7	4815.0791016	-0.34527	5052.1655273
1166.8500977	4824.7739258	-0.3261648	5051.650391
1167	4834.4609375	-0.3070752	5051.1357422
1167.1500244	4844.1557617	-0.28797	5050.6206055
1167.3	4853.8510742	-0.268865	5050.1054688
1167.4500732	4863.5458984	-0.24976	5049.590332
1167.6	4873.241211	-0.2306548	5049.0751953
1167.75	4882.9282227	-0.2115653	5048.5605469
1167.9	4873.8701172	-0.1943317	5048.0214844
1168.0500488	4863.0048828	-0.1772784	5047.4804688
1168.2	4852.1401367	-0.1602251	5046.9394531
1168.3500977	4841.275391	-0.1431718	5046.3984375
1168.5	4830.4189453	-0.1261324	5045.85791
1168.6500244	4819.5532227	-0.109079	5045.3168945
1168.8	4808.6884766	-0.0920259	5044.775391
1168.9500732	4793.65918	-0.0768167	5044.2475586
1169.1	4776.7446289	-0.0624424	5043.7250977
1169.25	4759.8442383	-0.04808	5043.2036133
1169.4	4742.9296875	-0.0337055	5042.6811523
1169.5500488	4726.015625	-0.0193312	5042.1586914
1169.7	4709.1010742	-0.0049569	5041.637207
1169.8500977	4692.1865234	0.0094174	5041.1147461
1170	4679.3642578	0.023761	5040.5874023
1170.1500244	4699.5830078	0.0379583	5040.0131836
1170.3	4719.80127	0.0521561	5039.4379883
1170.4500732	4740.019043	0.0663538	5038.8632813
1170.6	4760.2373047	0.0805516	5038.289551
1170.75	4780.4384766	0.0947378	5037.715332
1170.9	4800.6567383	0.1089355	5037.140625
1171.0500488	4819.4501953	0.122976	5036.5722656
1171.2	4829.48877	0.1360564	5036.039551
1171.3500977	4839.5268555	0.1491368	5035.5063477
1171.5	4849.556641	0.1622066	5034.974609
1171.6500244	4859.5947266	0.175287	5034.4418945
1171.8	4869.6328125	0.1883674	5033.90918
1171.9500732	4879.6708984	0.2014478	5033.3769531
1172.1	4889.7084961	0.2145282	5032.8442383
1172.25	4876.59375	0.2278375	5032.30127
1172.4	4843.27002	0.2413667	5031.7490234
1172.5500488	4809.9467773	0.2548959	5031.196289
1172.7	4776.6230469	0.268425	5030.6445313
1172.8500977	4743.300293	0.2819542	5030.0917969
1173	4710.003418	0.2954724	5029.540039
1173.1500244	4676.6796875	0.3090015	5028.987793
1173.3	4648.46582	0.3225175	5028.431641
1173.4500732	4659.0561523	0.3359329	5027.8500977
1173.6	4669.6455078	0.3493482	5027.2680664
1173.75	4680.227539	0.3627527	5026.6865234
1173.9	4690.8168945	0.3761681	5026.1044922
1174.0500488	4701.4067383	0.3895835	5025.522949
1174.2	4711.996582	0.4029988	5024.940918
1174.3500977	4722.5869141	0.4164142	5024.3588867
1174.5	4741.804199	0.428277	5023.7836914
1174.6500244	4761.0444336	0.440149	5023.2080078
1174.8	4780.2851563	0.452022	5022.6323242
1174.9500732	4799.525391	0.4638945	5022.0571289
1175.1	4818.7661133	0.4757669	5021.4814453
1175.25	4837.9902344	0.48763	5020.90625
1175.4	4857.2314453	0.4995022	5020.3305664
1175.5500488	4876.4384766	0.5085738	5019.7617188
1175.7	4895.633789	0.5165873	5019.196289
1175.8500977	4914.8291016	0.524601	5018.6303711
1176	4934.008301	0.5326077	5018.0649414
1176.1500244	4953.2036133	0.5406212	5017.4990234
1176.3	4972.3994141	0.5486347	5016.9331055
1176.4500732	4991.5947266	0.5566482	5016.3676758
1176.6	5003.659668	0.5632073	5015.8032227
1176.75	4994.503418	0.5654349	5015.2426758
1176.9	4985.340332	0.5676641	5014.6826172
1177.0500488	4976.1767578	0.5698934	5014.121582
1177.2	4967.0136719	0.5721227	5013.5615234
1177.3500977	4957.8505859	0.574352	5013
1177.5	4948.6943359	0.576579	5012.440918
1177.6500244	4939.5317383	0.5788087	5011.8803711
1177.8	4924.8901367	0.5775617	5011.3071289
1177.9500732	4907.0180664	0.5742639	5010.7260742
1178.1	4889.1459961	0.5709662	5010.1455078
1178.25	4871.2880859	0.5676711	5009.5649414
1178.4	4853.4165039	0.5643734	5008.9838867
1178.5500488	4835.543457	0.5610757	5008.402832
1178.7	4817.6713867	0.5577779	5007.8222656
1178.8500977	4808.2885742	0.5535726	5007.2382813
1179	4832.1274414	0.545819	5006.6425781
1179.1500244	4855.98584	0.53806	5006.0473633
1179.3	4879.8442383	0.5303	5005.45166
1179.4500732	4903.7026367	0.522541	5004.855957
1179.6	4927.5615234	0.5147814	5004.2602539
1179.75	4951.400391	0.5070282	5003.665039
1179.9	4975.258789	0.4992687	5003.0693359
1180.0500488	4985.8398438	0.4898526	5002.4975586
1180.2	4994.8222656	0.4802372	5001.928711
1180.3500977	5003.8056641	0.4706218	5001.359375
1180.5	5012.78125	0.4610143	5000.7910156
1180.6500244	5021.7646484	0.451399	5000.222168
1180.8	5030.7475586	0.4417835	4999.652832
1180.9500732	5039.7304688	0.4321682	4999.0839844
1181.1	5047.2070313	0.4227078	4998.5117188
1181.25	5047.2856445	0.4140154	4997.9228516
1181.4	5047.3652344	0.4053159	4997.3339844
1181.5500488	5047.4443359	0.3966164	4996.7451172
1181.7	5047.5234375	0.3879169	4996.15625
1181.8500977	5047.6030273	0.3792174	4995.5668945
1182	5047.681641	0.370525	4994.9785156
1182.1500244	5047.76123	0.3618255	4994.3896484
1182.3	5050.3359375	0.3549725	4993.8051758
1182.4500732	5054.3071289	0.349149	4993.2231445
1182.6	5058.27832	0.343326	4992.6416016
1182.75	5062.2460938	0.3375074	4992.0605469
1182.9	5066.2172852	0.3316842	4991.4790039
1183.0500488	5070.1884766	0.325861	4990.8969727
1183.2	5074.159668	0.3200376	4990.31543
1183.3500977	5078.1303711	0.3142144	4989.7338867
1183.5	5078.1269531	0.311938	4989.144043
1183.6500244	5077.9438477	0.30982	4988.554199
1183.8	5077.7607422	0.3077012	4987.9643555
1183.9500732	5077.5776367	0.3055827	4987.3740234
1184.1	5077.3945313	0.3034644	4986.7836914
1184.25	5077.2119141	0.3013477	4986.1943359
1184.4	5077.02832	0.299229	4985.6040039
1184.5500488	5075.9272461	0.297539	4985.0131836
1184.7	5072.8725586	0.296764	4984.4194336
1184.8500977	5069.818359	0.2959886	4983.82666
1185	5066.765625	0.2952139	4983.2338867
1185.1500244	5063.7109375	0.2944386	4982.640625
1185.3	5060.65625	0.2936632	4982.0473633
1185.4500732	5057.602051	0.2928879	4981.45459
1185.6	5054.5473633	0.2921125	4980.86084
1185.75	5045.6254883	0.29058	4980.26709
1185.9	5033.7094727	0.2886619	4979.6728516
1186.0500488	5021.793457	0.2867437	4979.0786133
1186.2	5009.8769531	0.2848256	4978.4838867
1186.3500977	4997.960449	0.2829075	4977.8896484
1186.5	4986.054199	0.280991	4977.2958984
1186.6500244	4974.1381836	0.2790728	4976.70166
1186.8	4962.22168	0.2771547	4976.1074219
1186.9500732	4971.7192383	0.2723169	4975.491699
1187.1	4982.0488281	0.2673657	4974.8759766
1187.25	4992.3706055	0.2624185	4974.2602539
1187.4	5002.7006836	0.2574673	4973.644043
1187.5500488	5013.0307617	0.2525161	4973.027832
1187.7	5023.3603516	0.2475649	4972.412109
1187.8500977	5033.690918	0.2426137	4971.7958984
1188	5050.2905273	0.235231	4971.1826172
1188.1500244	5073.7207031	0.225189	4970.5717773
1188.3	5097.1513672	0.2151479	4969.960449
1188.4500732	5120.581543	0.2051062	4969.3491211
1188.6	5144.0117188	0.1950646	4968.737793
1188.75	5167.4228516	0.1850312	4968.1274414
1188.9	5190.8535156	0.17499	4967.5161133
1189.0500488	5214.2836914	0.164948	4966.9052734
1189.2	5223.2573242	0.15221	4966.3110352
1189.3500977	5230.2978516	0.13911	4965.71875
1189.5	5237.3320313	0.1260216	4965.1269531
1189.6500244	5244.371582	0.1129224	4964.5351563
1189.8	5251.412109	0.0998231	4963.943359
1189.9500732	5258.4526367	0.0867238	4963.3510742
1190.1	5265.4926758	0.0736246	4962.758789
1190.25	5272.5268555	0.060536	4962.16748
1190.4	5267.7792969	0.045894	4961.5693359
1190.5500488	5262.8457031	0.0312278	4960.9711914
