MD(m)	TVD(m)	TVDSS(m)	TWT(ms)	Vint(m/s)
1338.9	1338.9	1308.9	1277.4250488	2026.5635986
1339.0500488	1339.0500488	1309.0500488	1277.572998	2028.1966553
1339.2	1339.2	1309.2	1277.7178955	2068.210449
1339.3499756	1339.3499756	1309.3499756	1277.8619385	2083.602539
1339.5	1339.5	1309.5	1278.0050049	2097.4934082
1339.6500244	1339.6500244	1309.6500244	1278.1499023	2069.8947754
1339.8	1339.8	1309.8	1278.2979736	2026.5635986
1339.9499512	1339.9499512	1309.9499512	1278.447998	1999.1605225
1340.1	1340.1	1310.1	1278.599	1986.5761719
1340.25	1340.25	1310.25	1278.75	1988.1453857
1340.4	1340.4	1310.4	1278.9	1999.199341
1340.5500488	1340.5500488	1310.5500488	1279.0469971	2041.356079
1340.7	1340.7	1310.7	1279.1929932	2053.015625
1341.1500244	1341.1500244	1311.1500244	1279.6340332	2041.356079
1341.3	1341.3	1311.3	1279.7821045	2026.5635986
1341.4499512	1341.4499512	1311.4499512	1279.9300537	2026.5463867
1341.6	1341.6	1311.6	1280.0780029	2026.5635986
1341.75	1341.75	1311.75	1280.2280273	2000.7885742
1341.9	1341.9	1311.9	1280.3770752	2013.5936279
1342.0500488	1342.0500488	1312.0500488	1280.5250244	2028.1966553
1342.2	1342.2	1312.2	1280.67395	2011.9552
1342.5	1342.5	1312.5	1280.9678955	2041.356079
1342.6500244	1342.6500244	1312.6500244	1281.1130371	2068.1938477
1342.8	1342.8	1312.8	1281.2589111	2056.3659668
1342.9499512	1342.9499512	1312.9499512	1281.4040527	2066.5109863
1343.1	1343.1	1313.1	1281.54895	2069.8947754
1343.25	1343.25	1313.25	1281.6940918	2068.1938477
1343.5500488	1343.5500488	1313.5500488	1281.9840088	2069.8947754
1343.7	1343.7	1313.7	1282.1309814	2039.6950684
1343.8499756	1343.8499756	1313.8499756	1282.2790527	2026.5635986
1344	1344	1314	1282.4300537	1986.5761719
1344.1500244	1344.1500244	1314.1500244	1282.5809326	1988.1453857
1344.3	1344.3	1314.3	1282.73291	1974.1113281
1344.4499512	1344.4499512	1314.4499512	1282.88501	1972.505127
1344.75	1344.75	1314.75	1283.1870117	1986.5761719
1344.9	1344.9	1314.9	1283.337891	1988.1453857
1345.0500488	1345.0500488	1315.0500488	1283.4890137	1986.5761719
1345.2	1345.2	1315.2	1283.6409912	1972.505127
1345.3499756	1345.3499756	1315.3499756	1283.7919922	1986.5761719
1345.6500244	1345.6500244	1315.6500244	1284.0919189	2000.7885742
1345.8	1345.8	1315.8	1284.2420654	1999.199341
1345.9499512	1345.9499512	1315.9499512	1284.3890381	2039.6950684
1346.1	1346.1	1316.1	1284.5369873	2028.1966553
1346.25	1346.25	1316.25	1284.6850586	2026.5635986
1346.4	1346.4	1316.4	1284.8339844	2013.5936279
1346.5500488	1346.5500488	1316.5500488	1284.9840088	2000.7885742
1346.7	1346.7	1316.7	1285.1339111	1999.1605225
1347	1347	1317	1285.4320068	2013.5936279
1347.1500244	1347.1500244	1317.1500244	1285.581909	2000.7885742
1347.3	1347.3	1317.3	1285.7330322	1986.5761719
1347.4499512	1347.4499512	1317.4499512	1285.8840332	1984.9597168
1347.6	1347.6	1317.6	1286.0349121	1988.1453857
1347.75	1347.75	1317.75	1286.1860352	1986.5761719
1347.9	1347.9	1317.9	1286.338989	1960.27417
1348.0500488	1348.0500488	1318.0500488	1286.49	1988.1453857
1348.2	1348.2	1318.2	1286.6409912	1984.9597168
1348.3499756	1348.3499756	1318.3499756	1286.7929688	1974.1113281
1348.5	1348.5	1318.5	1286.9440918	1986.5761719
1348.6500244	1348.6500244	1318.6500244	1287.094971	1988.1453857
1348.8	1348.8	1318.8	1287.2469482	1974.1113281
1348.9499512	1348.9499512	1318.9499512	1287.4	1958.6790771
1349.1	1349.1	1319.1	1287.5540771	1948.13623
1349.25	1349.25	1319.25	1287.7070313	1961.802002
1349.5500488	1349.5500488	1319.5500488	1288.0109863	1974.1113281
1349.7	1349.7	1319.7	1288.1640625	1958.6790771
1349.8499756	1349.8499756	1319.8499756	1288.31897	1936.1477051
1350.1500244	1350.1500244	1320.1500244	1288.6270752	1948.13623
1350.3	1350.3	1320.3	1288.7790527	1974.1113281
1350.4499512	1350.4499512	1320.4499512	1288.93103	1972.505127
1350.6	1350.6	1320.6	1289.085083	1948.13623
1350.75	1350.75	1320.75	1289.2409668	1924.3057861
1351.0500488	1351.0500488	1321.0500488	1289.54895	1948.13623
1351.2	1351.2	1321.2	1289.703979	1934.5722656
1351.3499756	1351.3499756	1321.3499756	1289.8580322	1948.13623
1351.5	1351.5	1321.5	1290.0090332	1986.5761719
1351.6500244	1351.6500244	1321.6500244	1290.16394	1936.1477051
1351.8	1351.8	1321.8	1290.31604	1974.1113281
1351.9499512	1351.9499512	1321.9499512	1290.4680176	1972.505127
1352.25	1352.25	1322.25	1290.776001	1948.13623
1352.4	1352.4	1322.4	1290.9289551	1961.802002
1352.5500488	1352.5500488	1322.5500488	1291.0830078	1948.13623
1352.7	1352.7	1322.7	1291.2369385	1946.5510254
1352.8499756	1352.8499756	1322.8499756	1291.3898926	1961.802002
1353	1353	1323	1291.5419922	1972.564209
1353.1500244	1353.1500244	1323.1500244	1291.6920166	2000.7885742
1353.3	1353.3	1323.3	1291.8430176	1986.5761719
1353.4499512	1353.4499512	1323.4499512	1291.9959717	1960.205811
1353.6	1353.6	1323.6	1292.1489258	1961.802002
1353.75	1353.75	1323.75	1292.3029785	1948.13623
1353.9	1353.9	1323.9	1292.4560547	1960.27417
1354.0500488	1354.0500488	1324.0500488	1292.6080322	1974.1113281
1354.2	1354.2	1324.2	1292.7589111	1986.5275879
1354.3499756	1354.3499756	1324.3499756	1292.911011	1972.564209
1354.5	1354.5	1324.5	1293.0629883	1974.1113281
1354.6500244	1354.6500244	1324.6500244	1293.2159424	1961.802002
1354.8	1354.8	1324.8	1293.3690186	1960.27417
1354.9499512	1354.9499512	1324.9499512	1293.522949	1948.0588379
1355.1	1355.1	1325.1	1293.6760254	1960.27417
1355.25	1355.25	1325.25	1293.8280029	1974.1113281
1355.4	1355.4	1325.4	1293.9790039	1986.5761719
1355.5500488	1355.5500488	1325.5500488	1294.131958	1961.802002
1355.7	1355.7	1325.7	1294.2839355	1972.505127
1355.8499756	1355.8499756	1325.8499756	1294.4360352	1974.1113281
1356	1356	1326	1294.5870361	1986.5761719
1356.3	1356.3	1326.3	1294.8909912	1974.1113281
1356.4499512	1356.4499512	1326.4499512	1295.0439453	1960.205811
1356.6	1356.6	1326.6	1295.1960449	1972.564209
1356.75	1356.75	1326.75	1295.3469238	1988.1453857
1357.0500488	1357.0500488	1327.0500488	1295.651001	1974.1113281
1357.2	1357.2	1327.2	1295.8029785	1972.505127
1357.3499756	1357.3499756	1327.3499756	1295.9530029	1999.199341
1357.5	1357.5	1327.5	1296.1030273	2000.7885742
1357.6500244	1357.6500244	1327.6500244	1296.2519531	2013.5936279
1357.8	1357.8	1327.8	1296.4	2028.1966553
1357.9499512	1357.9499512	1327.9499512	1296.54895	2011.9552
1358.25	1358.25	1328.25	1296.8470459	2013.5936279
1358.4	1358.4	1328.4	1296.9969482	2000.7885742
1358.5500488	1358.5500488	1328.5500488	1297.1470947	1999.199341
1358.7	1358.7	1328.7	1297.2990723	1972.505127
1358.8499756	1358.8499756	1328.8499756	1297.4499512	1988.1453857
1359	1359	1329	1297.6	1999.199341
1359.3	1359.3	1329.3	1297.9	2000.7885742
1359.4499512	1359.4499512	1329.4499512	1298.0479736	2024.9146729
1359.75	1359.75	1329.75	1298.346069	2013.5936279
1359.9	1359.9	1329.9	1298.4959717	2000.7885742
1360.0500488	1360.0500488	1330.0500488	1298.64502	2013.5936279
1360.2	1360.2	1330.2	1298.7950439	1999.1605225
1360.3499756	1360.3499756	1330.3499756	1298.9429932	2026.5635986
1360.5	1360.5	1330.5	1299.092041	2013.5936279
1360.6500244	1360.6500244	1330.6500244	1299.24	2028.1966553
1360.8	1360.8	1330.8	1299.3869629	2041.356079
1360.9499512	1360.9499512	1330.9499512	1299.532959	2053.015625
1361.1	1361.1	1331.1	1299.6779785	2069.8947754
1361.4	1361.4	1331.4	1299.969971	2054.6872559
1361.5500488	1361.5500488	1331.5500488	1300.11792	2028.1966553
1361.7	1361.7	1331.7	1300.2659912	2024.9146729
1361.8499756	1361.8499756	1331.8499756	1300.4129639	2041.356079
1362	1362	1332	1300.5609131	2028.1966553
1362.1500244	1362.1500244	1332.1500244	1300.71106	1999.199341
1362.3	1362.3	1332.3	1300.8609619	2000.7885742
1362.4499512	1362.4499512	1332.4499512	1301.012939	1972.505127
1362.6	1362.6	1332.6	1301.1669922	1948.13623
1362.75	1362.75	1332.75	1301.31897	1974.1113281
1362.9	1362.9	1332.9	1301.4700928	1986.5761719
1363.0500488	1363.0500488	1333.0500488	1301.62	2000.7885742
1363.2	1363.2	1333.2	1301.7679443	2026.5463867
1363.3499756	1363.3499756	1333.3499756	1301.915039	2039.7017822
1363.5	1363.5	1333.5	1302.0609131	2056.3659668
1363.6500244	1363.6500244	1333.6500244	1302.2070313	2054.6872559
1363.8	1363.8	1333.8	1302.3540039	2041.356079
1363.9499512	1363.9499512	1333.9499512	1302.5	2053.015625
1364.1	1364.1	1334.1	1302.647949	2028.1966553
1364.25	1364.25	1334.25	1302.7969971	2013.5936279
1364.4	1364.4	1334.4	1302.9470215	1999.199341
1364.5500488	1364.5500488	1334.5500488	1303.0970459	2000.7885742
1364.7	1364.7	1334.7	1303.2469482	1999.1605225
1364.8499756	1364.8499756	1334.8499756	1303.3980713	1986.5761719
1365	1365	1335	1303.5500488	1974.1113281
1365.1500244	1365.1500244	1335.1500244	1303.70105	1986.5761719
1365.3	1365.3	1335.3	1303.8509521	2000.7885742
1365.4499512	1365.4499512	1335.4499512	1303.9989014	2026.5463867
1365.6	1365.6	1335.6	1304.1459961	2039.7017822
1365.75	1365.75	1335.75	1304.2919922	2056.3659668
1365.9	1365.9	1335.9	1304.4379883	2054.6872559
1366.0500488	1366.0500488	1336.0500488	1304.58606	2026.5635986
1366.2	1366.2	1336.2	1304.7359619	1999.1605225
1366.3499756	1366.3499756	1336.3499756	1304.887085	1986.5761719
1366.5	1366.5	1336.5	1305.040039	1961.802002
1366.8	1366.8	1336.8	1305.3439941	1974.1113281
1366.9499512	1366.9499512	1336.9499512	1305.4959717	1972.505127
1367.1	1367.1	1337.1	1305.6469727	1986.5761719
1367.25	1367.25	1337.25	1305.793091	2054.6872559
1367.4	1367.4	1337.4	1305.9279785	2223.491211
1367.5500488	1367.5500488	1337.5500488	1306.0539551	2381.2602539
1367.7	1367.7	1337.7	1306.1750488	2477.7773438
1367.8499756	1367.8499756	1337.8499756	1306.302002	2363.3728027
1368	1368	1338	1306.4379883	2205.9526367
1368.1500244	1368.1500244	1338.1500244	1306.5830078	2068.1938477
1368.3	1368.3	1338.3	1306.7340088	1988.1453857
1368.4499512	1368.4499512	1338.4499512	1306.8840332	1997.5726318
1368.6	1368.6	1338.6	1307.0319824	2028.1966553
1368.75	1368.75	1338.75	1307.1760254	2083.602539
1368.9	1368.9	1338.9	1307.3179932	2113.3435059
1369.0500488	1369.0500488	1339.0500488	1307.4589844	2127.6347656
1369.2	1369.2	1339.2	1307.602051	2095.7866211
1369.5	1369.5	1339.5	1307.8959961	2041.356079
1369.6500244	1369.6500244	1339.6500244	1308.0419922	2054.6872559
1369.8	1369.8	1339.8	1308.1879883	2056.3659668
1369.9499512	1369.9499512	1339.9499512	1308.334961	2039.6950684
1370.1	1370.1	1340.1	1308.4849854	1999.199341
1370.25	1370.25	1340.25	1308.6359863	1988.1453857
1370.4	1370.4	1340.4	1308.7879639	1974.1113281
1370.5500488	1370.5500488	1340.5500488	1308.9400635	1972.564209
1370.7	1370.7	1340.7	1309.092041	1972.505127
1370.8499756	1370.8499756	1340.8499756	1309.2420654	2000.7885742
1371	1371	1341	1309.3948975	1961.802002
1371.1500244	1371.1500244	1341.1500244	1309.5469971	1974.1113281
1371.3	1371.3	1341.3	1309.697998	1986.5761719
1371.4499512	1371.4499512	1341.4499512	1309.849	1984.9597168
1371.6	1371.6	1341.6	1310.0019531	1961.802002
1371.75	1371.75	1341.75	1310.153931	1974.1113281
1371.9	1371.9	1341.9	1310.3070068	1960.27417
1372.0500488	1372.0500488	1342.0500488	1310.4570313	2000.7885742
1372.2	1372.2	1342.2	1310.6080322	1984.9597168
1372.3499756	1372.3499756	1342.3499756	1310.7579346	2000.7885742
1372.5	1372.5	1342.5	1310.9090576	1986.5761719
1372.6500244	1372.6500244	1342.6500244	1311.0610352	1974.1113281
1372.8	1372.8	1342.8	1311.213989	1961.802002
1372.9499512	1372.9499512	1342.9499512	1311.368042	1946.5510254
1373.1	1373.1	1343.1	1311.5209961	1960.27417
1373.25	1373.25	1343.25	1311.67395	1961.802002
1373.4	1373.4	1343.4	1311.8250732	1986.5761719
1373.5500488	1373.5500488	1343.5500488	1311.977051	1974.1113281
1373.7	1373.7	1343.7	1312.1290283	1972.505127
1373.8499756	1373.8499756	1343.8499756	1312.2810059	1974.1113281
1374	1374	1344	1312.43396	1961.802002
1374.3	1374.3	1344.3	1312.7419434	1948.13623
1374.4499512	1374.4499512	1344.4499512	1312.89502	1958.6790771
1374.6	1374.6	1344.6	1313.0479736	1961.802002
1374.75	1374.75	1344.75	1313.2020264	1948.13623
1374.9	1374.9	1344.9	1313.3540039	1974.1113281
1375.0500488	1375.0500488	1345.0500488	1313.5080566	1948.13623
1375.2	1375.2	1345.2	1313.661011	1960.205811
1375.3499756	1375.3499756	1345.3499756	1313.8149414	1948.13623
1375.5	1375.5	1345.5	1313.9620361	2041.356079
1375.6500244	1375.6500244	1345.6500244	1314.1069336	2069.8947754
1375.8	1375.8	1345.8	1314.2490234	2111.5705566
1375.9499512	1375.9499512	1345.9499512	1314.3980713	2011.9552
1376.1	1376.1	1346.1	1314.5570068	1888.2160645
1376.25	1376.25	1346.25	1314.7259521	1775.0296631
1376.4	1376.4	1346.4	1314.9060059	1666.88208
1376.5500488	1376.5500488	1346.5500488	1315.0869141	1658.0975342
1376.7	1376.7	1346.7	1315.2680664	1655.6577148
1376.8499756	1376.8499756	1346.8499756	1315.4350586	1796.5681152
1377	1377	1347	1315.588989	1949.6452637
1377.1500244	1377.1500244	1347.1500244	1315.7420654	1960.27417
1377.3	1377.3	1347.3	1315.894043	1974.1113281
1377.4499512	1377.4499512	1347.4499512	1316.0469971	1960.205811
1377.6	1377.6	1347.6	1316.2009277	1948.13623
1377.75	1377.75	1347.75	1316.3529053	1974.1113281
1377.9	1377.9	1347.9	1316.5059814	1960.27417
1378.0500488	1378.0500488	1348.0500488	1316.6600342	1948.13623
1378.2	1378.2	1348.2	1316.8120117	1972.505127
1378.3499756	1378.3499756	1348.3499756	1316.9649658	1961.802002
1378.5	1378.5	1348.5	1317.118042	1960.27417
1378.6500244	1378.6500244	1348.6500244	1317.268921	1988.1453857
1378.8	1378.8	1348.8	1317.4208984	1974.1113281
1378.9499512	1378.9499512	1348.9499512	1317.5720215	1984.9597168
1379.1	1379.1	1349.1	1317.7230225	1986.5761719
1379.25	1379.25	1349.25	1317.8770752	1948.13623
1379.4	1379.4	1349.4	1318.0310059	1949.6452637
1379.5500488	1379.5500488	1349.5500488	1318.1849365	1948.13623
1379.7	1379.7	1349.7	1318.338989	1946.5510254
1379.8499756	1379.8499756	1349.8499756	1318.4909668	1974.1113281
1380	1380	1350	1318.6400146	2013.5936279
1380.3	1380.3	1350.3	1318.94397	1974.1113281
1380.4499512	1380.4499512	1350.4499512	1319.0959473	1972.505127
1380.6	1380.6	1350.6	1319.25	1948.13623
1380.75	1380.75	1350.75	1319.4019775	1974.1113281
1380.9	1380.9	1350.9	1319.55603	1948.13623
1381.0500488	1381.0500488	1351.0500488	1319.7089844	1961.802002
1381.2	1381.2	1351.2	1319.862915	1946.5510254
1381.3499756	1381.3499756	1351.3499756	1320.0169678	1948.13623
1381.5	1381.5	1351.5	1320.1729736	1922.8356934
1381.6500244	1381.6500244	1351.6500244	1320.3280029	1936.1477051
1381.8	1381.8	1351.8	1320.480957	1961.802002
1381.9499512	1381.9499512	1351.9499512	1320.6340332	1958.6790771
1382.1	1382.1	1352.1	1320.7880859	1948.13623
1382.25	1382.25	1352.25	1320.940918	1961.802002
1382.4	1382.4	1352.4	1321.0959473	1936.1477051
1382.5500488	1382.5500488	1352.5500488	1321.2490234	1960.27417
1382.7	1382.7	1352.7	1321.4019775	1960.205811
1382.8499756	1382.8499756	1352.8499756	1321.5550537	1960.27417
1383	1383	1353	1321.7089844	1948.13623
1383.1500244	1383.1500244	1353.1500244	1321.8619385	1961.802002
1383.3	1383.3	1353.3	1322.0150146	1960.27417
1383.4499512	1383.4499512	1353.4499512	1322.1660156	1986.5275879
1383.6	1383.6	1353.6	1322.31604	1999.199341
1383.75	1383.75	1353.75	1322.4669189	1988.1453857
1383.9	1383.9	1353.9	1322.618042	1986.5761719
1384.0500488	1384.0500488	1354.0500488	1322.7709961	1961.802002
1384.2	1384.2	1354.2	1322.9229736	1972.505127
1384.3499756	1384.3499756	1354.3499756	1323.0750732	1972.564209
1384.5	1384.5	1354.5	1323.2259521	1988.1453857
1384.6500244	1384.6500244	1354.6500244	1323.37793	1974.1113281
1384.8	1384.8	1354.8	1323.5310059	1960.27417
1384.9499512	1384.9499512	1354.9499512	1323.6850586	1946.5510254
1385.1	1385.1	1355.1	1323.8399658	1936.1477051
1385.25	1385.25	1355.25	1323.9940186	1948.13623
1385.5500488	1385.5500488	1355.5500488	1324.3039551	1936.1477051
1385.7	1385.7	1355.7	1324.4589844	1934.5722656
1385.8499756	1385.8499756	1355.8499756	1324.6140137	1934.6595459
1386.1500244	1386.1500244	1356.1500244	1324.92395	1936.1477051
1386.3	1386.3	1356.3	1325.0800781	1922.8356934
1386.4499512	1386.4499512	1356.4499512	1325.2349854	1934.5722656
1386.6	1386.6	1356.6	1325.3911133	1922.8356934
1386.75	1386.75	1356.75	1325.5449219	1949.6452637
1386.9	1386.9	1356.9	1325.697998	1960.27417
1387.0500488	1387.0500488	1357.0500488	1325.849	1986.5761719
1387.2	1387.2	1357.2	1325.9979248	2013.56604
1387.3499756	1387.3499756	1357.3499756	1326.1480713	1999.199341
1387.6500244	1387.6500244	1357.6500244	1326.4520264	1974.1113281
1387.8	1387.8	1357.8	1326.606079	1948.13623
1387.9499512	1387.9499512	1357.9499512	1326.76001	1946.5510254
1388.1	1388.1	1358.1	1326.9129639	1961.802002
1388.25	1388.25	1358.25	1327.0649414	1974.1113281
1388.4	1388.4	1358.4	1327.2180176	1960.27417
1388.5500488	1388.5500488	1358.5500488	1327.37	1974.1113281
1388.7	1388.7	1358.7	1327.5209961	1986.5275879
1389	1389	1359	1327.8249512	1974.1113281
1389.1500244	1389.1500244	1359.1500244	1327.9780273	1960.27417
1389.3	1389.3	1359.3	1328.1309814	1961.802002
1389.4499512	1389.4499512	1359.4499512	1328.2840576	1958.6790771
1389.6	1389.6	1359.6	1328.4379883	1948.13623
1389.75	1389.75	1359.75	1328.5919189	1949.6452637
1389.9	1389.9	1359.9	1328.7449951	1960.27417
1390.0500488	1390.0500488	1360.0500488	1328.9	1936.1477051
1390.2	1390.2	1360.2	1329.052002	1972.505127
1390.3499756	1390.3499756	1360.3499756	1329.2050781	1960.27417
1390.6500244	1390.6500244	1360.6500244	1329.5090332	1974.1113281
1390.8	1390.8	1360.8	1329.6619873	1961.802002
1390.9499512	1390.9499512	1360.9499512	1329.8150635	1958.6790771
1391.1	1391.1	1361.1	1329.9689941	1948.13623
1391.25	1391.25	1361.25	1330.1219482	1961.802002
1391.4	1391.4	1361.4	1330.2750244	1960.27417
1391.5500488	1391.5500488	1361.5500488	1330.4279785	1961.802002
1391.7	1391.7	1361.7	1330.5799561	1972.505127
1391.8499756	1391.8499756	1361.8499756	1330.7340088	1948.13623
1392	1392	1362	1330.8869629	1961.802002
1392.1500244	1392.1500244	1362.1500244	1331.0410156	1948.13623
1392.3	1392.3	1362.3	1331.1929932	1974.1113281
1392.4499512	1392.4499512	1362.4499512	1331.344971	1972.505127
1392.6	1392.6	1362.6	1331.4969482	1974.1113281
1392.75	1392.75	1362.75	1331.647949	1986.5761719
1392.9	1392.9	1362.9	1331.8	1974.1113281
1393.0500488	1393.0500488	1363.0500488	1331.9530029	1960.27417
1393.2	1393.2	1363.2	1332.105957	1960.205811
1393.5	1393.5	1363.5	1332.4100342	1974.1113281
1393.6500244	1393.6500244	1363.6500244	1332.5639648	1948.13623
1393.8	1393.8	1363.8	1332.7169189	1961.802002
1393.9499512	1393.9499512	1363.9499512	1332.87	1958.6790771
1394.1	1394.1	1364.1	1333.0240479	1948.13623
1394.25	1394.25	1364.25	1333.177002	1961.802002
1394.4	1394.4	1364.4	1333.3300781	1960.27417
1394.5500488	1394.5500488	1364.5500488	1333.4820557	1974.1113281
1394.7	1394.7	1364.7	1333.6340332	1972.505127
1394.8499756	1394.8499756	1364.8499756	1333.7839355	2000.7885742
1395	1395	1365	1333.9350586	1986.5761719
1395.1500244	1395.1500244	1365.1500244	1334.084961	2000.7885742
1395.3	1395.3	1365.3	1334.236084	1986.5761719
1395.4499512	1395.4499512	1365.4499512	1334.3859863	1999.1605225
1395.6	1395.6	1365.6	1334.536011	2000.7885742
1395.75	1395.75	1365.75	1334.6860352	1999.199341
1395.9	1395.9	1365.9	1334.8369141	1988.1453857
1396.0500488	1396.0500488	1366.0500488	1334.987061	1999.199341
1396.2	1396.2	1366.2	1335.13501	2026.5463867
1396.3499756	1396.3499756	1366.3499756	1335.2849121	2000.7885742
1396.5	1396.5	1366.5	1335.4329834	2026.5635986
1396.6500244	1396.6500244	1366.6500244	1335.5830078	2000.7885742
1396.8	1396.8	1366.8	1335.7349854	1974.1113281
1396.9499512	1396.9499512	1366.9499512	1335.88501	1997.5726318
1397.1	1397.1	1367.1	1336.0350342	2000.7885742
1397.25	1397.25	1367.25	1336.184082	2013.5936279
1397.4	1397.4	1367.4	1336.334961	1988.1453857
1397.5500488	1397.5500488	1367.5500488	1336.4849854	1999.199341
1397.7	1397.7	1367.7	1336.6369629	1972.505127
1398	1398	1368	1336.94104	1974.1113281
1398.1500244	1398.1500244	1368.1500244	1337.092041	1986.5761719
1398.3	1398.3	1368.3	1337.2440186	1974.1113281
1398.4499512	1398.4499512	1368.4499512	1337.394043	1999.1605225
1398.9	1398.9	1368.9	1337.8410645	2013.5936279
1399.0500488	1399.0500488	1369.0500488	1337.9909668	2000.7885742
1399.2	1399.2	1369.2	1338.1409912	1999.1605225
1399.3499756	1399.3499756	1369.3499756	1338.2910156	1999.199341
1399.5	1399.5	1369.5	1338.4399414	2015.205811
1399.6500244	1399.6500244	1369.6500244	1338.5899658	1999.199341
1399.8	1399.8	1369.8	1338.7409668	1988.1453857
1399.9499512	1399.9499512	1369.9499512	1338.8919678	1984.9597168
1400.1	1400.1	1370.1	1339.0429688	1986.5761719
1400.25	1400.25	1370.25	1339.1929932	2000.7885742
1400.4	1400.4	1370.4	1339.342041	2013.5936279
1400.5500488	1400.5500488	1370.5500488	1339.4901123	2026.5635986
1400.7	1400.7	1370.7	1339.638916	2013.56604
1400.8499756	1400.8499756	1370.8499756	1339.7879639	2013.5936279
1401	1401	1371	1339.9379883	1999.199341
1401.1500244	1401.1500244	1371.1500244	1340.088989	1988.1453857
1401.3	1401.3	1371.3	1340.24	1986.5761719
1401.4499512	1401.4499512	1371.4499512	1340.3890381	2011.9552
1401.6	1401.6	1371.6	1340.540039	1986.5761719
1402.0500488	1402.0500488	1372.0500488	1340.99	2000.7885742
1402.2	1402.2	1372.2	1341.1400146	1997.5726318
1402.3499756	1402.3499756	1372.3499756	1341.2890625	2013.5936279
1402.5	1402.5	1372.5	1341.4370117	2028.1966553
1402.6500244	1402.6500244	1372.6500244	1341.5809326	2083.602539
1402.8	1402.8	1372.8	1341.724	2097.4934082
1402.9499512	1402.9499512	1372.9499512	1341.86499	2127.7021484
1403.1	1403.1	1373.1	1342.00708	2111.5705566
1403.25	1403.25	1373.25	1342.1500244	2099.2426758
1403.5500488	1403.5500488	1373.5500488	1342.4379883	2083.602539
1403.7	1403.7	1373.7	1342.5839844	2053.015625
1403.8499756	1403.8499756	1373.8499756	1342.7301025	2054.6872559
1404	1404	1374	1342.8759766	2056.3659668
1404.1500244	1404.1500244	1374.1500244	1343.0219727	2054.6872559
1404.3	1404.3	1374.3	1343.1689453	2041.356079
1404.4499512	1404.4499512	1374.4499512	1343.315918	2039.6950684
1404.6	1404.6	1374.6	1343.462891	2041.356079
1404.75	1404.75	1374.75	1343.6101074	2039.7017822
1405.0500488	1405.0500488	1375.0500488	1343.9	2069.8947754
1405.2	1405.2	1375.2	1344.0439453	2081.9072266
1405.5	1405.5	1375.5	1344.33606	2054.6872559
1405.8	1405.8	1375.8	1344.6259766	2069.8947754
1405.9499512	1405.9499512	1375.9499512	1344.7709961	2066.5109863
1406.1	1406.1	1376.1	1344.9171143	2054.6872559
1406.25	1406.25	1376.25	1345.0629883	2056.3659668
1406.4	1406.4	1376.4	1345.209961	2041.356079
1406.5500488	1406.5500488	1376.5500488	1345.3580322	2026.5635986
1406.7	1406.7	1376.7	1345.5040283	2053.015625
1407.1500244	1407.1500244	1377.1500244	1345.9449463	2041.356079
1407.3	1407.3	1377.3	1346.0939941	2013.5936279
1407.4499512	1407.4499512	1377.4499512	1346.2440186	1999.1605225
1407.6	1407.6	1377.6	1346.3929443	2013.5936279
1407.75	1407.75	1377.75	1346.5429688	2000.7885742
1407.9	1407.9	1377.9	1346.69104	2026.5635986
1408.0500488	1408.0500488	1378.0500488	1346.8399658	2013.5936279
1408.2	1408.2	1378.2	1346.987061	2039.6950684
1408.3499756	1408.3499756	1378.3499756	1347.1348877	2028.1966553
1408.5	1408.5	1378.5	1347.282959	2026.5635986
1408.6500244	1408.6500244	1378.6500244	1347.4299316	2041.356079
1408.8	1408.8	1378.8	1347.578979	2013.5936279
1408.9499512	1408.9499512	1378.9499512	1347.7290039	1999.1605225
1409.1	1409.1	1379.1	1347.8790283	1999.199341
1409.25	1409.25	1379.25	1348.0279541	2015.205811
1409.4	1409.4	1379.4	1348.177002	2013.5936279
1409.5500488	1409.5500488	1379.5500488	1348.3250732	2026.5635986
1409.7	1409.7	1379.7	1348.4720459	2039.6950684
1409.8499756	1409.8499756	1379.8499756	1348.618042	2054.6872559
1410	1410	1380	1348.7650146	2041.356079
1410.1500244	1410.1500244	1380.1500244	1348.9129639	2028.1966553
1410.3	1410.3	1380.3	1349.0610352	2026.5635986
1410.4499512	1410.4499512	1380.4499512	1349.2080078	2039.6950684
1410.6	1410.6	1380.6	1349.356079	2026.5635986
1410.75	1410.75	1380.75	1349.5019531	2056.3659668
1410.9	1410.9	1380.9	1349.6489258	2041.356079
1411.0500488	1411.0500488	1381.0500488	1349.796021	2039.7017822
1411.2	1411.2	1381.2	1349.94397	2026.5463867
1411.5	1411.5	1381.5	1350.237915	2041.356079
1411.8	1411.8	1381.8	1350.530029	2054.6872559
1411.9499512	1411.9499512	1381.9499512	1350.6759033	2054.6928711
1412.1	1412.1	1382.1	1350.8210449	2068.1938477
1412.25	1412.25	1382.25	1350.967041	2054.6872559
1412.4	1412.4	1382.4	1351.11499	2028.1966553
1412.5500488	1412.5500488	1382.5500488	1351.2640381	2013.5936279
1412.7	1412.7	1382.7	1351.4129639	2011.9552
1412.8499756	1412.8499756	1382.8499756	1351.5609131	2028.1966553
1413	1413	1383	1351.7089844	2026.5635986
1413.1500244	1413.1500244	1383.1500244	1351.8580322	2013.5936279
1413.3	1413.3	1383.3	1352.0079346	2000.7885742
1413.4499512	1413.4499512	1383.4499512	1352.157959	1999.1605225
