'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
1044.3	5388.0024414	-0.5404077	5125.0581055
1044.4500732	5365.4111328	-0.5475127	5125.068359
1044.6	5342.8203125	-0.5546177	5125.07959
1044.75	5320.24707	-0.561717	5125.090332
1044.9	5297.65625	-0.568822	5125.1010742
1045.0500488	5275.06543	-0.575927	5125.1123047
1045.2	5254.178711	-0.5663913	5125.1186523
1045.3500977	5233.6342773	-0.5535046	5125.1240234
1045.5	5213.10791	-0.5406285	5125.1293945
1045.6500244	5192.5639648	-0.5277418	5125.1352539
1045.8	5172.02002	-0.5148551	5125.1411133
1045.9500732	5151.4765625	-0.5019685	5125.1464844
1046.1	5130.9326172	-0.4890819	5125.1518555
1046.25	5111.4199219	-0.4756223	5125.1577148
1046.4	5116.8535156	-0.4477984	5125.1582031
1046.5500488	5122.2866211	-0.4199745	5125.1577148
1046.7	5127.7202148	-0.392151	5125.1577148
1046.8500977	5133.15332	-0.3643267	5125.1582031
1047	5138.58252	-0.3365254	5125.1582031
1047.1500244	5144.0161133	-0.3087015	5125.1582031
1047.3	5149.4492188	-0.2808777	5125.1586914
1047.4500732	5157.237793	-0.2510239	5125.1567383
1047.6	5170.6455078	-0.2163274	5125.1513672
1047.75	5184.0429688	-0.181659	5125.14502
1047.9	5197.4506836	-0.1469627	5125.13916
1048.0500488	5210.85791	-0.1122663	5125.133789
1048.2	5224.2661133	-0.07757	5125.12793
1048.3500977	5237.6743164	-0.0428734	5125.1225586
1048.5	5251.0703125	-0.0082052	5125.116699
1048.6500244	5260.3603516	0.024231	5125.1083984
1048.8	5266.1582031	0.0547488	5125.097168
1048.9500732	5271.9560547	0.0852671	5125.0859375
1049.1	5277.75293	0.1157854	5125.0742188
1049.25	5283.5458984	0.1462788	5125.0629883
1049.4	5289.3432617	0.1767971	5125.0517578
1049.5500488	5295.1411133	0.2073154	5125.0410156
1049.7	5300.9384766	0.2378337	5125.0292969
1049.8500977	5309.9160156	0.2600962	5125.0136719
1050	5320.21875	0.2788829	5124.99707
1050.1500244	5330.5292969	0.2976848	5124.9804688
1050.3	5340.8398438	0.3164868	5124.9633789
1050.4500732	5351.1508789	0.3352888	5124.9467773
1050.6	5361.4614258	0.354091	5124.9296875
1050.75	5371.7636719	0.3728774	5124.9125977
1050.9	5382.074707	0.391679	5124.8964844
1051.0500488	5396.897949	0.3994018	5124.875
1051.2	5412.8393555	0.40438	5124.8530273
1051.3500977	5428.7802734	0.4093575	5124.8305664
1051.5	5444.7084961	0.4143312	5124.8085938
1051.6500244	5460.6499023	0.419309	5124.7866211
1051.8	5476.5913086	0.4242868	5124.76416
1051.9500732	5492.5317383	0.4292646	5124.7421875
1052.1	5508.4736328	0.4342425	5124.7202148
1052.25	5508.3388672	0.4293239	5124.6943359
1052.4	5502.2475586	0.4207327	5124.6665039
1052.5500488	5496.1567383	0.4121416	5124.63916
1052.7	5490.06543	0.403551	5124.61084
1052.8500977	5483.9741211	0.394959	5124.5830078
1053	5477.8881836	0.3863753	5124.5556641
1053.1500244	5471.7973633	0.3777842	5124.5273438
1053.3	5465.7060547	0.369193	5124.5
1053.4500732	5454.178711	0.3551687	5124.4682617
1053.6	5439.9702148	0.338464	5124.4355469
1053.75	5425.772461	0.3217729	5124.4023438
1053.9	5411.5634766	0.3050682	5124.3696289
1054.0500488	5397.3544922	0.2883635	5124.3359375
1054.2	5383.1455078	0.2716589	5124.3027344
1054.3500977	5368.9360352	0.2549542	5124.2695313
1054.5	5354.73877	0.2382631	5124.2368164
1054.6500244	5348.4804688	0.2206656	5124.2001953
1054.8	5349.587891	0.202241	5124.1606445
1054.9500732	5350.6948242	0.1838164	5124.1210938
1055.1	5351.8022461	0.1653918	5124.081543
1055.25	5352.9086914	0.1469822	5124.0419922
1055.4	5354.0161133	0.1285577	5124.0024414
1055.5500488	5355.1235352	0.1101331	5123.962891
1055.7	5356.230957	0.0917085	5123.92334
1055.8500977	5359.1469727	0.0749754	5123.880859
1056	5363.5249023	0.0596249	5123.835449
1056.1500244	5367.9067383	0.044262	5123.790039
1056.3	5372.2880859	0.028899	5123.7446289
1056.4500732	5376.6694336	0.0135361	5123.6992188
1056.6	5381.0507813	-0.0018269	5123.6538086
1056.75	5385.428711	-0.0171773	5123.6083984
1056.9	5389.8100586	-0.03254	5123.5629883
1057.0500488	5393.3911133	-0.0442012	5123.51416
1057.2	5396.4189453	-0.0533058	5123.4633789
1057.3500977	5399.446289	-0.06241	5123.4130859
1057.5	5402.4711914	-0.0715077	5123.3623047
1057.6500244	5405.4990234	-0.0806123	5123.3120117
1057.8	5408.5263672	-0.089717	5123.26123
1057.9500732	5411.554199	-0.0988216	5123.210449
1058.1	5414.581543	-0.1079263	5123.159668
1058.25	5410.1948242	-0.1129182	5123.105957
1058.4	5400.190918	-0.1148047	5123.0498047
1058.5500488	5390.1865234	-0.1166913	5122.9936523
1058.7	5380.1826172	-0.1185779	5122.9375
1058.8500977	5370.178711	-0.1204645	5122.8813477
1059	5360.1826172	-0.122349	5122.8256836
1059.1500244	5350.178711	-0.1242361	5122.769043
1059.3	5340.1748047	-0.1261226	5122.712891
1059.4500732	5332.8588867	-0.125554	5122.65332
1059.6	5328.4082031	-0.122369	5122.590332
1059.75	5323.960449	-0.1191868	5122.5273438
1059.9	5319.5097656	-0.116002	5122.4638672
1060.0500488	5315.059082	-0.1128171	5122.4008789
1060.2	5310.6074219	-0.1096323	5122.3374023
1060.3500977	5306.1567383	-0.1064474	5122.2744141
1060.5	5301.7094727	-0.1032652	5122.2114258
1060.6500244	5302.8569336	-0.098909	5122.1445313
1060.8	5308.1103516	-0.0936937	5122.0751953
1060.9500732	5313.3642578	-0.0884784	5122.0063477
1061.1	5318.6176758	-0.0832631	5121.9370117
1061.25	5323.8671875	-0.0780521	5121.8676758
1061.4	5329.1210938	-0.0728368	5121.79834
1061.5500488	5334.3745117	-0.0676215	5121.7294922
1061.7	5339.628418	-0.0624062	5121.6601563
1061.8500977	5345.8725586	-0.0568516	5121.587891
1062	5352.5864258	-0.0511387	5121.5136719
1062.1500244	5359.3061523	-0.045421	5121.4399414
1062.3	5366.0263672	-0.0397034	5121.3657227
1062.4500732	5372.746582	-0.0339858	5121.2915039
1062.6	5379.4667969	-0.0282682	5121.2177734
1062.75	5386.1806641	-0.0225552	5121.144043
1062.9	5392.900391	-0.0168376	5121.0698242
1063.0500488	5396.8803711	-0.011847	5120.9921875
1063.2	5399.3847656	-0.0072478	5120.9130859
1063.3500977	5401.88916	-0.0026485	5120.8330078
1063.5	5404.3916016	0.001947	5120.7539063
1063.6500244	5406.8959961	0.0065463	5120.6738281
1063.8	5409.400391	0.0111456	5120.5942383
1063.9500732	5411.9047852	0.0157448	5120.5146484
1064.1	5414.40918	0.0203441	5120.4350586
1064.25	5406.0351563	0.02343	5120.3515625
1064.4	5390.37793	0.0255087	5120.2661133
1064.5500488	5374.7202148	0.0275872	5120.1806641
1064.7	5359.0629883	0.0296658	5120.0942383
1064.8500977	5343.4052734	0.0317444	5120.008301
1065	5327.7607422	0.0338213	5119.9228516
1065.1500244	5312.1030273	0.0359	5119.8369141
1065.3	5296.445801	0.0379784	5119.7509766
1065.4500732	5297.6396484	0.0396813	5119.6601563
1065.6	5311.4423828	0.0411031	5119.5664063
1065.75	5325.2338867	0.0425237	5119.472168
1065.9	5339.0366211	0.0439455	5119.37793
1066.0500488	5352.8393555	0.0453673	5119.28418
1066.2	5366.64209	0.046789	5119.1899414
1066.3500977	5380.4443359	0.048211	5119.0957031
1066.5	5394.23584	0.0496315	5119.0019531
1066.6500244	5410.64209	0.0510643	5118.9052734
1066.8	5427.9111328	0.052501	5118.8071289
1066.9500732	5445.1806641	0.053937	5118.7094727
1067.1	5462.449707	0.0553734	5118.61084
1067.25	5479.70459	0.0568087	5118.5131836
1067.4	5496.9741211	0.0582451	5118.4160156
1067.5500488	5514.2431641	0.0596814	5118.3173828
1067.7	5531.5126953	0.0611178	5118.2192383
1067.8500977	5522.92041	0.0622285	5118.1196289
1068	5505.5449219	0.0632274	5118.0195313
1068.1500244	5488.1547852	0.0642272	5117.918457
1068.3	5470.76416	0.065227	5117.8178711
1068.4500732	5453.3735352	0.0662268	5117.7172852
1068.6	5435.9833984	0.0672266	5117.616699
1068.75	5418.6069336	0.0682256	5117.5161133
1068.9	5401.2167969	0.0692254	5117.4155273
1069.0500488	5390.8964844	0.0701237	5117.3100586
1069.2	5387.8930664	0.070917	5117.199707
1069.3500977	5384.88916	0.07171	5117.0888672
1069.5	5381.887207	0.072503	5116.9790039
1069.6500244	5378.883301	0.0732964	5116.8686523
1069.8	5375.8798828	0.07409	5116.758301
1069.9500732	5372.8759766	0.074883	5116.647461
1070.1	5369.87207	0.0756763	5116.537109
1070.25	5368.1064453	0.0766324	5116.4248047
1070.4	5367.4135742	0.0777314	5116.3100586
1070.5500488	5366.7202148	0.07883	5116.195801
1070.7	5366.0273438	0.079929	5116.0810547
1070.8500977	5365.3344727	0.0810283	5115.9667969
1071	5364.64209	0.0821263	5115.852539
1071.1500244	5363.949707	0.0832253	5115.7382813
1071.3	5363.2563477	0.0843243	5115.6240234
1071.4500732	5362.3930664	0.08513	5115.5053711
1071.6	5361.3168945	0.085569	5115.383301
1071.75	5360.2421875	0.0860087	5115.26123
1071.9	5359.1665039	0.0864484	5115.1386719
1072.0500488	5358.090332	0.0868881	5115.0166016
1072.2	5357.0146484	0.0873277	5114.8935547
1072.3500977	5355.9379883	0.0877674	5114.7714844
1072.5	5354.86377	0.0882067	5114.6489258
1072.6500244	5356.4560547	0.0885718	5114.5234375
1072.8	5360.8085938	0.08886	5114.3955078
1072.9500732	5365.1616211	0.0891476	5114.26709
1073.1	5369.51416	0.0894355	5114.1386719
1073.25	5373.86377	0.0897232	5114.0102539
1073.4	5378.2167969	0.0900112	5113.8823242
1073.5500488	5382.5693359	0.090299	5113.7539063
1073.7	5386.9223633	0.090587	5113.6254883
1073.8500977	5387.8051758	0.090971	5113.494141
1074	5385.6972656	0.0914361	5113.36084
1074.1500244	5383.587891	0.091902	5113.227539
1074.3	5381.4790039	0.0923679	5113.0942383
1074.4500732	5379.3696289	0.0928338	5112.9614258
1074.6	5377.2602539	0.0933	5112.8276367
1074.75	5375.1523438	0.0937652	5112.6943359
1074.9	5373.043457	0.0942311	5112.5610352
1075.0500488	5370.3574219	0.0942231	5112.425293
1075.2	5367.147461	0.0937847	5112.2856445
1075.3500977	5363.9375	0.0933462	5112.147461
1075.5	5360.72998	0.092908	5112.008789
1075.6500244	5357.52002	0.09247	5111.8696289
1075.8	5354.3100586	0.0920311	5111.730957
1075.9500732	5351.099609	0.0915926	5111.5922852
1076.1	5347.8896484	0.0911541	5111.4536133
1076.25	5350.456543	0.0898034	5111.3105469
1076.4	5359.1938477	0.0874766	5111.1635742
1076.5500488	5367.9306641	0.08515	5111.0161133
1076.7	5376.66748	0.0828231	5110.869141
1076.8500977	5385.4047852	0.0804963	5110.72168
1077	5394.1347656	0.0781715	5110.5742188
1077.1500244	5402.871582	0.0758447	5110.4267578
1077.3	5411.6088867	0.073518	5110.2797852
1077.4500732	5419.203125	0.0699046	5110.1313477
1077.6	5425.953125	0.0653413	5109.9819336
1077.75	5432.6977539	0.0607818	5109.8330078
1077.9	5439.4477539	0.0562185	5109.6831055
1078.0500488	5446.1982422	0.0516552	5109.53418
1078.2	5452.9482422	0.0470919	5109.3847656
1078.3500977	5459.6982422	0.0425286	5109.23584
1078.5	5466.4428711	0.037969	5109.0864258
1078.6500244	5467.16748	0.0327685	5108.9331055
1078.8	5460.5522461	0.0267914	5108.7758789
1078.9500732	5453.9355469	0.0208143	5108.6176758
1079.1	5447.3188477	0.0148373	5108.459961
1079.25	5440.7080078	0.0088651	5108.3032227
1079.4	5434.0917969	0.002888	5108.14502
1079.5500488	5427.4760742	-0.003089	5107.9873047
1079.7	5420.859375	-0.0090661	5107.8300781
1079.8500977	5412.8647461	-0.0152558	5107.67041
1080	5403.1875	-0.0217027	5107.508789
1080.1500244	5393.50293	-0.0281548	5107.3476563
1080.3	5383.8178711	-0.0346069	5107.1865234
1080.4500732	5374.1328125	-0.041059	5107.0249023
1080.6	5364.4477539	-0.0475111	5106.862793
1080.75	5354.7705078	-0.0539579	5106.70166
1080.9	5345.085449	-0.06041	5106.540039
1081.0500488	5335.7993164	-0.0667128	5106.375
1081.2	5327.3046875	-0.072719	5106.203125
1081.3500977	5318.80957	-0.0787259	5106.0307617
1081.5	5310.321289	-0.0847276	5105.859375
1081.6500244	5301.8256836	-0.0907342	5105.6870117
1081.8	5293.3305664	-0.096741	5105.515625
1081.9500732	5284.835449	-0.1027474	5105.3432617
1082.1	5276.340332	-0.108754	5105.171875
1082.25	5275.9472656	-0.1133716	5104.996582
1082.4	5286.3676758	-0.1161444	5104.8173828
1082.5500488	5296.7875977	-0.1189172	5104.6386719
1082.7	5307.2080078	-0.12169	5104.4589844
1082.8500977	5317.6274414	-0.1244628	5104.2797852
1083	5328.039551	-0.1272334	5104.1010742
1083.1500244	5338.4594727	-0.13	5103.921875
1083.3	5348.8793945	-0.132779	5103.7426758
1083.4500732	5355.265625	-0.1334628	5103.5610352
1083.6	5358.5629883	-0.1325469	5103.378418
1083.75	5361.85791	-0.1316317	5103.196289
1083.9	5365.1552734	-0.1307158	5103.01416
1084.0500488	5368.4521484	-0.1298	5102.831543
1084.2	5371.75	-0.1288839	5102.6489258
1084.3500977	5375.046875	-0.127968	5102.4663086
1084.5	5378.3417969	-0.1270528	5102.28418
1084.6500244	5378.1157227	-0.1249986	5102.0991211
1084.8	5375.3051758	-0.12211	5101.912109
1084.9500732	5372.4951172	-0.119221	5101.724609
1085.1	5369.68457	-0.1163315	5101.5375977
1085.25	5366.8769531	-0.1134448	5101.3510742
1085.4	5364.0668945	-0.1105558	5101.1635742
1085.5500488	5361.2563477	-0.1076667	5100.9765625
1085.7	5358.445801	-0.1047777	5100.789551
1085.8500977	5355.8261719	-0.10093	5100.5976563
1086	5353.3764648	-0.09624	5100.4018555
1086.1500244	5350.9238281	-0.0915461	5100.2060547
1086.3	5348.4726563	-0.0868524	5100.0107422
1086.4500732	5346.02002	-0.0821587	5099.8149414
1086.6	5343.568359	-0.077465	5099.6196289
1086.75	5341.1181641	-0.0727751	5099.4238281
1086.9	5338.6665039	-0.0680814	5099.2280273
1087.0500488	5334.1875	-0.0626251	5099.0292969
1087.2	5328.3178711	-0.0566457	5098.8286133
1087.3500977	5322.44873	-0.0506664	5098.6274414
1087.5	5316.5834961	-0.044692	5098.4267578
1087.6500244	5310.7143555	-0.0387126	5098.2255859
1087.8	5304.8447266	-0.0327333	5098.0249023
1087.9500732	5298.9755859	-0.026754	5097.82373
1088.1	5293.105957	-0.0207747	5097.6225586
1088.25	5290.3964844	-0.0151149	5097.4169922
1088.4	5289.6030273	-0.0096419	5097.2084961
1088.5500488	5288.8100586	-0.0041689	5097
1088.7	5288.0166016	0.0013041	5096.7919922
1088.8500977	5287.2231445	0.0067771	5096.5830078
1089	5286.4306641	0.0122456	5096.375
1089.1500244	5285.637207	0.0177186	5096.1660156
1089.3	5284.84375	0.0231916	5095.9580078
1089.4500732	5279.67627	0.0270219	5095.7456055
1089.6	5272.6972656	0.0301716	5095.53125
1089.75	5265.7236328	0.0333188	5095.3168945
1089.9	5258.744141	0.0364685	5095.102539
1090.0500488	5251.7651367	0.0396182	5094.8881836
1090.2	5244.7856445	0.042768	5094.6743164
1090.3500977	5237.806641	0.0459177	5094.4594727
1090.5	5230.8330078	0.0490649	5094.2456055
1090.6500244	5230.619141	0.0500345	5094.0234375
1090.8	5232.3374023	0.0503815	5093.7988281
1090.9500732	5234.0556641	0.0507286	5093.5742188
1091.1	5235.7739258	0.0510756	5093.3491211
1091.25	5237.4907227	0.0514224	5093.125
1091.4	5239.2089844	0.051769	5092.900391
1091.5500488	5240.9272461	0.0521165	5092.675293
1091.7	5242.6455078	0.0524635	5092.4511719
1091.8500977	5249.769043	0.0491172	5092.22168
1092	5256.887207	0.0457737	5091.9931641
1092.1500244	5264.0107422	0.0424274	5091.7636719
1092.3	5271.1347656	0.0390811	5091.53418
1092.4500732	5278.258301	0.0357348	5091.3046875
1092.6	5285.3823242	0.0323885	5091.0751953
1092.75	5292.5004883	0.0290449	5090.8461914
1092.9	5298.1303711	0.0249674	5090.6171875
1093.0500488	5296.212891	0.0171943	5090.3886719
1093.2	5294.29541	0.0094212	5090.1601563
1093.3500977	5292.3774414	0.0016481	5089.931641
1093.5	5290.4614258	-0.0061187	5089.703125
1093.6500244	5288.5439453	-0.0138918	5089.4750977
1093.8	5286.6264648	-0.021665	5089.2460938
1093.9500732	5284.7089844	-0.0294381	5089.0175781
1094.1	5283.1948242	-0.0376984	5088.7875977
1094.25	5285.8696289	-0.0510046	5088.5415039
1094.4	5288.546875	-0.0643216	5088.29541
1094.5500488	5291.224609	-0.0776386	5088.0488281
1094.7	5293.9018555	-0.0909557	5087.8032227
1094.8500977	5296.5791016	-0.1042727	5087.5571289
1095	5299.2543945	-0.1175789	5087.3110352
1095.1500244	5301.931641	-0.130896	5087.0649414
1095.3	5298.8764648	-0.1452381	5086.8203125
1095.4500732	5286.75293	-0.1612019	5086.5786133
1095.6	5274.6298828	-0.1771657	5086.3369141
1095.75	5262.5161133	-0.1931165	5086.0947266
1095.9	5250.3930664	-0.20908	5085.8530273
1096.0500488	5238.27002	-0.2250441	5085.6113281
1096.2	5226.1464844	-0.241008	5085.369141
1096.3500977	5214.022949	-0.2569718	5085.1274414
1096.5	5201.7597656	-0.27327	5084.8813477
1096.6500244	5189.2055664	-0.2902283	5084.6269531
1096.8	5176.6513672	-0.3071867	5084.3725586
1096.9500732	5164.097168	-0.3241452	5084.1186523
1097.1	5151.5429688	-0.3411037	5083.86377
1097.25	5139	-0.3580484	5083.6098633
1097.4	5126.4453125	-0.3750069	5083.3554688
1097.5500488	5113.8911133	-0.3919653	5083.1010742
1097.7	5105.9921875	-0.40896	5082.8398438
1097.8500977	5102.477051	-0.4259887	5082.5722656
1098	5098.9643555	-0.4430035	5082.3051758
1098.1500244	5095.44873	-0.4600323	5082.0380859
1098.3	5091.9331055	-0.477061	5081.7705078
1098.4500732	5088.41748	-0.49409	5081.50293
1098.6	5084.9023438	-0.5111184	5081.2353516
1098.75	5081.3896484	-0.5281332	5080.96875
1098.9	5074.9379883	-0.5422361	5080.6977539
1099.0500488	5068.0727539	-0.555926	5080.42627
1099.2	5061.206543	-0.5696159	5080.1542969
1099.3500977	5054.3413086	-0.5833058	5079.8828125
1099.5	5047.480957	-0.5969846	5079.6113281
1099.6500244	5040.6157227	-0.6106745	5079.3398438
1099.8	5033.7495117	-0.6243643	5079.068359
1099.9500732	5028.3222656	-0.6372851	5078.7944336
1100.1	5029.6015625	-0.6466185	5078.5107422
1100.25	5030.8803711	-0.6559444	5078.227539
1100.4	5032.1606445	-0.6652778	5077.943359
1100.5500488	5033.44043	-0.6746113	5077.65918
1100.7	5034.7197266	-0.6839448	5077.3754883
1100.8500977	5036	-0.6932782	5077.0913086
1101	5037.27832	-0.7026041	5076.8076172
1101.1500244	5036.425293	-0.70716	5076.5244141
1101.3	5034.3540039	-0.7089846	5076.2407227
1101.4500732	5032.2822266	-0.710809	5075.956543
1101.6	5030.210449	-0.7126341	5075.67334
1101.75	5028.140625	-0.7144575	5075.38916
1101.9	5026.0688477	-0.7162823	5075.105957
1102.0500488	5023.9975586	-0.718107	5074.8222656
1102.2	5021.9257813	-0.7199318	5074.5385742
1102.3500977	5016.775391	-0.713335	5074.2407227
1102.5	5011.3540039	-0.70599	5073.9423828
1102.6500244	5005.928711	-0.698639	5073.6430664
1102.8	5000.50293	-0.6912884	5073.3442383
1102.9500732	4995.0771484	-0.6839375	5073.04541
1103.1	4989.6518555	-0.6765866	5072.7460938
1103.25	4984.2304688	-0.6692417	5072.4472656
1103.4	4980.275391	-0.658204	5072.147461
1103.5500488	4978.2788086	-0.6422553	5071.8452148
1103.7	4976.2817383	-0.6263067	5071.5439453
1103.8500977	4974.2851563	-0.6103579	5071.241699
1104	4972.289551	-0.5944222	5070.94043
1104.1500244	4970.293457	-0.5784735	5070.63916
1104.3	4968.296875	-0.5625249	5070.3374023
1104.4500732	4966.2998047	-0.5465761	5070.0356445
1104.6	4946.4648438	-0.52451	5069.7231445
1104.75	4923.4277344	-0.5013587	5069.4106445
1104.9	4900.3710938	-0.4781882	5069.09668
1105.0500488	4877.3144531	-0.4550177	5068.7827148
1105.2	4854.258301	-0.4318472	5068.4697266
1105.3500977	4831.2021484	-0.4086767	5068.1557617
1105.5	4808.1640625	-0.385525	5067.8422852
1105.6500244	4790.42041	-0.3612987	5067.5249023
1105.8	4780.8261719	-0.3354527	5067.2021484
1105.9500732	4771.2324219	-0.3096067	5066.8789063
1106.1	4761.6381836	-0.283761	5066.5561523
1106.25	4752.0517578	-0.2579357	5066.2333984
1106.4	4742.4580078	-0.23209	5065.9106445
1106.5500488	4732.86377	-0.2062437	5065.5874023
1106.7	4723.5185547	-0.180399	5065.26416
1106.8500977	4747.9277344	-0.15478	5064.9301758
1107	4772.3168945	-0.129181	5064.5957031
1107.1500244	4796.7260742	-0.1035613	5064.26123
1107.3	4821.1347656	-0.0779417	5063.9267578
1107.4500732	4845.5439453	-0.0523221	5063.5917969
1107.6	4869.953125	-0.0267026	5063.2573242
1107.75	4894.3427734	-0.0011039	5062.9228516
1107.9	4891.65332	0.0220229	5062.5927734
1108.0500488	4879.099609	0.0442421	5062.26416
1108.2	4866.5458984	0.0664613	5061.9365234
1108.3500977	4853.9921875	0.08868	5061.6074219
1108.5	4841.4482422	0.1108816	5061.2797852
1108.6500244	4828.8945313	0.133101	5060.95166
1108.8	4816.34082	0.15532	5060.6230469
1108.9500732	4806.015625	0.1767623	5060.2910156
1109.1	4806.6938477	0.1943683	5059.9418945
1109.25	4807.371582	0.21196	5059.5927734
1109.4	4808.0498047	0.2295661	5059.2431641
1109.5500488	4808.7280273	0.2471722	5058.8935547
1109.7	4809.40625	0.2647782	5058.5444336
1109.8500977	4810.0844727	0.2823842	5058.1948242
1110	4810.7626953	0.3	5057.8457031
1110.1500244	4840.5517578	0.3120324	5057.496582
1110.3	4872.86377	0.3236079	5057.147461
1110.4500732	4905.17627	0.3351834	5056.79834
1110.6	4937.4882813	0.346759	5056.4492188
1110.75	4969.7739258	0.3583251	5056.1
1110.9	5002.0859375	0.369901	5055.7514648
1111.0500488	5034.3984375	0.3814761	5055.4018555
1111.2	5050.3173828	0.3901844	5055.0576172
1111.3500977	5051.29834	0.39628	5054.7167969
1111.5	5052.27832	0.40237	5054.3764648
1111.6500244	5053.258301	0.4084651	5054.0356445
1111.8	5054.2392578	0.41456	5053.6948242
1111.9500732	5055.2192383	0.4206556	5053.3540039
1112.1	5056.199707	0.426751	5053.0131836
1112.25	5057.1796875	0.4328411	5052.6728516
1112.4	5033.53125	0.4360889	5052.3193359
1112.5500488	5003.6870117	0.43862	5051.9624023
1112.7	4973.8432617	0.4411519	5051.605957
1112.8500977	4944	0.4436835	5051.2490234
1113	4914.1796875	0.446213	5050.8925781
1113.1500244	4884.3359375	0.4487445	5050.5351563
1113.3	4854.4926758	0.4512761	5050.178711
1113.4500732	4830.9335938	0.45323	5049.8178711
1113.6	4823.1606445	0.4537329	5049.4492188
1113.75	4815.3935547	0.4542355	5049.0800781
1113.9	4807.6206055	0.4547384	5048.710449
1114.0500488	4799.84668	0.4552414	5048.3417969
1114.2	4792.07373	0.4557443	5047.972168
1114.3500977	4784.300293	0.4562473	5047.6035156
1114.5	4776.5336914	0.45675	5047.2338867
1114.6500244	4779.7709961	0.4553358	5046.85791
1114.8	4784.3789063	0.4536833	5046.480957
1114.9500732	4788.9868164	0.452031	5046.1040039
1115.1	4793.5947266	0.4503781	5045.7265625
1115.25	4798.19873	0.448727	5045.3500977
1115.4	4802.8061523	0.4470744	5044.9731445
1115.5500488	4807.4140625	0.4454219	5044.5961914
1115.7	4817.2485352	0.44224	5044.215332
1115.8500977	4831.9882813	0.4376222	5043.831543
1116	4846.7148438	0.4330084	5043.4472656
1116.1500244	4861.45459	0.428391	5043.0629883
1116.3	4876.1938477	0.4237733	5042.678711
1116.4500732	4890.9331055	0.4191558	5042.2944336
1116.6	4905.6723633	0.4145382	5041.9101563
1116.75	4921.2578125	0.409191	5041.5258789
1116.9	4941.5473633	0.399829	5041.1396484
1117.0500488	4961.8374023	0.3904674	5040.753418
1117.2	4982.1269531	0.3811057	5040.3671875
1117.3500977	5002.4160156	0.3717439	5039.980957
1117.5	5022.6894531	0.36239	5039.5952148
1117.6500244	5042.9794922	0.353028	5039.2084961
1117.8	5063.2685547	0.3436662	5038.8222656
1117.9500732	5067.5078125	0.3303022	5038.4418945
1118.1	5065.0175781	0.315261	5038.0644531
1118.25	5062.5307617	0.3002312	5037.6870117
1118.4	5060.0410156	0.28519	5037.30957
1118.5500488	5057.5522461	0.270148	5036.931641
1118.7	5055.0620117	0.2551064	5036.553711
1118.8500977	5052.5727539	0.2400648	5036.1757813
1119	5050.085449	0.2250354	5035.7988281
1119.1500244	5041.3076172	0.2028288	5035.4082031
1119.3	5032.2739258	0.1803311	5035.0175781
1119.4500732	5023.2402344	0.1578333	5034.6274414
1119.6	5014.206543	0.1353355	5034.2373047
1119.75	5005.1801758	0.1128561	5033.847168
1119.9	4996.1459961	0.0903583	5033.4560547
1120.0500488	4987.1132813	0.067861	5033.065918
1120.2	4980.765625	0.043439	5032.671875
1120.3500977	4979.5009766	0.0153781	5032.2714844
1120.5	4978.2373047	-0.01266	5031.8710938
1120.6500244	4976.972168	-0.040721	5031.4702148
1120.8	4975.7080078	-0.0687818	5031.0693359
1120.9500732	4974.4428711	-0.0968427	5030.6689453
1121.1	4973.1782227	-0.1249036	5030.2685547
1121.25	4971.914551	-0.1529417	5029.8681641
1121.4	4968.1269531	-0.1817589	5029.462891
1121.5500488	4963.7211914	-0.2107616	5029.0561523
1121.7	4959.3149414	-0.2397642	5028.650391
1121.8500977	4954.90918	-0.2687668	5028.2436523
1122	4950.5068359	-0.2977459	5027.837891
1122.1500244	4946.1010742	-0.3267485	5027.431641
1122.3	4941.6953125	-0.3557512	5027.025391
1122.4500732	4936.6186523	-0.3835937	5026.616699
1122.6	4929.4936523	-0.4078911	5026.2011719
1122.75	4922.3745117	-0.4321686	5025.7856445
1122.9	4915.2490234	-0.456466	5025.369141
1123.0500488	4908.1235352	-0.4807633	5024.9536133
1123.2	4900.9985352	-0.505061	5024.5375977
1123.3500977	4893.8735352	-0.529358	5024.121582
1123.5	4886.7539063	-0.5536355	5023.7060547
1123.6500244	4882.9	-0.5702046	5023.2836914
1123.8	4880.1293945	-0.5842114	5022.859375
1123.9500732	4877.3598633	-0.5982183	5022.43457
1124.1	4874.5898438	-0.6122251	5022.0102539
1124.25	4871.8222656	-0.626221	5021.585449
1124.4	4869.0522461	-0.6402274	5021.1616211
1124.5500488	4866.2822266	-0.6542344	5020.7363281
1124.7	4864.2929688	-0.6640819	5020.3100586
1124.8500977	4864.137207	-0.66416	5019.878418
1125	4863.9814453	-0.664238	5019.4467773
1125.1500244	4863.8261719	-0.664316	5019.0151367
1125.3	4863.67041	-0.6643942	5018.5830078
1125.4500732	4863.5146484	-0.6644722	5018.1513672
1125.6	4863.3588867	-0.66455	5017.7192383
1125.75	4863.203125	-0.6646283	5017.2880859
1125.9	4856.1796875	-0.6522965	5016.8500977
1126.0500488	4848.09082	-0.63804	5016.4106445
1126.2	4840.0019531	-0.6237837	5015.97168
1126.3500977	4831.9130859	-0.6095273	5015.5327148
1126.5	4823.8305664	-0.5952826	5015.09375
