MD(m)	TVD(m)	TVDSS(m)	TWT(ms)	Vint(m/s)
978.6	978.6	948.6	974.9832764	2369.0847168
978.75	978.75	948.75	975.1101074	2365.5939941
978.9	978.9	948.9	975.2371216	2362.2636719
979.0499878	979.0499878	949.0499878	975.36438	2356.8786621
979.2	979.2	949.2	975.4918823	2353.428711
979.3499756	979.3499756	949.3499756	975.6193237	2353.5715332
979.5	979.5	949.5	975.7467041	2355.6313477
979.6500244	979.6500244	949.6500244	975.8735962	2364.48291
979.8	979.8	949.8	976	2372.4355469
979.9500122	979.9500122	949.9500122	976.1271973	2358.9428711
980.1	980.1	950.1	976.254761	2351.37207
980.25	980.25	950.25	976.38269	2345.7521973
980.4	980.4	950.4	976.51062	2344.6594238
980.5499878	980.5499878	950.5499878	976.6383057	2349.1765137
980.7	980.7	950.7	976.765564	2357.837891
980.8499756	980.8499756	950.8499756	976.89325	2349.1765137
981	981	951	977.02063	2355.6313477
981.1500244	981.1500244	951.1500244	977.1477661	2360.0488281
981.3	981.3	951.3	977.27478	2361.3027344
981.4500122	981.4500122	951.4500122	977.4013672	2370.0490723
981.6	981.6	951.6	977.5275879	2376.9182129
981.75	981.75	951.75	977.6533813	2384.6442871
981.9	981.9	951.9	977.7792969	2383.5151367
982.0499878	982.0499878	952.0499878	977.9054565	2376.9182129
982.2	982.2	952.2	978.0321655	2367.8193359
982.3499756	982.3499756	952.3499756	978.15979	2350.2736816
982.5	982.5	952.5	978.287109	2356.734131
982.6500244	982.6500244	952.6500244	978.4140625	2363.3728027
982.8	982.8	952.8	978.54071	2367.969971
982.9500122	982.9500122	952.9500122	978.667419	2367.8193359
983.1	983.1	953.1	978.7946167	2357.9831543
983.25	983.25	953.25	978.9217529	2360.0488281
983.4	983.4	953.4	979.0484619	2367.8193359
983.5499878	983.5499878	953.5499878	979.1748657	2373.5546875
983.7	983.7	953.7	979.3011475	2375.6413574
983.8499756	983.8499756	953.8499756	979.427002	2383.6740723
984	984	954	979.5527344	2385.7744141
984.1500244	984.1500244	954.1500244	979.67926	2371.1652832
984.3	984.3	954.3	979.8062744	2362.411377
984.4500122	984.4500122	954.4500122	979.9338379	2351.2302246
984.6	984.6	954.6	980.0615234	2349.1765137
984.75	984.75	954.75	980.1885986	2361.1557617
984.9	984.9	954.9	980.3149414	2374.520752
985.0499878	985.0499878	955.0499878	980.4407959	2383.6740723
985.2	985.2	955.2	980.56665	2384.6442871
985.3499756	985.3499756	955.3499756	980.69281	2376.9182129
985.5	985.5	955.5	980.8193359	2371.1652832
985.6500244	985.6500244	955.6500244	980.945801	2372.2827148
985.8	985.8	955.8	981.0721436	2374.6748047
985.9500122	985.9500122	955.9500122	981.19812	2381.2602539
986.1	986.1	956.1	981.3240356	2382.54541
986.25	986.25	956.25	981.4499512	2382.387207
986.4	986.4	956.4	981.5758667	2383.5151367
986.5499878	986.5499878	956.5499878	981.7017212	2382.54541
986.7	986.7	956.7	981.8276978	2382.387207
986.8499756	986.8499756	956.8499756	981.9530029	2392.741699
987	987	957	982.078125	2398.2773438
987.1500244	987.1500244	957.1500244	982.2036133	2391.4414063
987.3	987.3	957.3	982.3294067	2383.6740723
987.4500122	987.4500122	957.4500122	982.45575	2375.6413574
987.6	987.6	957.6	982.5817871	2379.1660156
987.75	987.75	957.75	982.70752	2386.9057617
987.9	987.9	957.9	982.8327026	2395.9943848
988.0499878	988.0499878	958.0499878	982.9580688	2392.741699
988.2	988.2	958.2	983.0841675	2380.1342773
988.3499756	988.3499756	958.3499756	983.2109375	2365.7434082
988.5	988.5	958.5	983.3380737	2360.0488281
988.6500244	988.6500244	958.6500244	983.4650879	2362.2636719
988.8	988.8	958.8	983.5917358	2367.969971
988.9500122	988.9500122	958.9500122	983.7182617	2371.1652832
989.1	989.1	959.1	983.8446655	2373.5546875
989.4	989.4	959.4	984.0979614	2368.9335938
989.5499878	989.5499878	959.5499878	984.2244263	2371.317627
989.7	989.7	959.7	984.3511353	2367.8193359
989.8499756	989.8499756	959.8499756	984.4779053	2366.855957
990	990	960	984.6046143	2367.8193359
990.1500244	990.1500244	960.1500244	984.7315674	2363.3728027
990.3	990.3	960.3	984.8587036	2359.088623
990.4500122	990.4500122	960.4500122	984.9859619	2357.837891
990.6	990.6	960.6	985.1129761	2361.3027344
990.75	990.75	960.75	985.239929	2363.3728027
990.9	990.9	960.9	985.366272	2374.520752
991.0499878	991.0499878	961.0499878	985.4922485	2381.4179688
991.2	991.2	961.2	985.618103	2383.5151367
991.3499756	991.3499756	961.3499756	985.7437744	2387.0664063
991.5	991.5	961.5	985.8693237	2389.1713867
991.6500244	991.6500244	961.6500244	985.9943237	2400.5646973
991.8	991.8	961.8	986.1192017	2401.8786621
991.9500122	991.9500122	961.9500122	986.2443237	2398.2773438
992.1	992.1	962.1	986.369751	2391.6044922
992.25	992.25	962.25	986.49585	2379.0095215
992.4	992.4	962.4	986.6223145	2372.2827148
992.5499878	992.5499878	962.5499878	986.748779	2372.4355469
992.7	992.7	962.7	986.8754883	2367.8193359
992.8499756	992.8499756	962.8499756	987.0021362	2367.969971
993	993	963	987.127991	2383.5151367
993.1500244	993.1500244	963.1500244	987.2538452	2384.6442871
993.3	993.3	963.3	987.3797	2382.54541
993.4500122	993.4500122	963.4500122	987.5053711	2388.0378418
993.6	993.6	963.6	987.6306152	2395.0195313
993.75	993.75	963.75	987.7555542	2401.709961
993.9	993.9	963.9	987.8804321	2402.8564453
994.0499878	994.0499878	964.0499878	988.0057373	2392.741699
994.2	994.2	964.2	988.1329346	2358.9428711
994.3499756	994.3499756	964.3499756	988.2612915	2337.1740723
994.5	994.5	964.5	988.3896484	2337.040039
994.6500244	994.6500244	964.6500244	988.5175781	2345.7521973
994.8	994.8	964.8	988.64447	2363.5209961
994.9500122	994.9500122	964.9500122	988.7704468	2382.387207
995.1	995.1	965.1	988.8959351	2389.333252
995.25	995.25	965.25	989.0211182	2397.1352539
995.4	995.4	965.4	989.145691	2408.6047363
995.5499878	995.5499878	965.5499878	989.2697754	2416.8759766
995.7	995.7	965.7	989.3933716	2428.3569336
995.8499756	995.8499756	965.8499756	989.5166016	2433.237793
996	996	966	989.639771	2436.5847168
996.1500244	996.1500244	966.1500244	989.7627563	2438.945801
996.3	996.3	966.3	989.886169	2430.8869629
996.4500122	996.4500122	966.4500122	990	2635.59375
996.6	996.6	966.6	990.1331177	2253.4418945
996.75	996.75	966.75	990.2562256	2436.5847168
996.9	996.9	966.9	990.3794556	2435.4060059
997.0499878	997.0499878	967.0499878	990.5027466	2432.0617676
997.2	997.2	967.2	990.62677	2420.18457
997.3499756	997.3499756	967.3499756	990.7516479	2401.8786621
997.5	997.5	967.5	990.877319	2386.9057617
997.6500244	997.6500244	967.6500244	991.0028687	2390.3059082
997.8	997.8	967.8	991.12793	2398.4443359
997.9500122	997.9500122	967.9500122	991.25238	2410.9118652
998.1	998.1	968.1	991.3762817	2420.3635254
998.25	998.25	968.25	991.4997559	2429.5290527
998.4	998.4	968.4	991.6224976	2444.8684082
998.5499878	998.5499878	968.5499878	991.7450562	2447.4396973
998.7	998.7	968.7	991.867981	2441.311279
998.8499756	998.8499756	968.8499756	991.9909058	2439.1352539
999	999	969	992.1140747	2436.5847168
999.1500244	999.1500244	969.1500244	992.2374878	2430.7021484
999.3	999.3	969.3	992.360291	2442.6875
999.4500122	999.4500122	969.4500122	992.4827881	2449.6271973
999.6	999.6	969.6	992.6052856	2448.6306152
999.75	999.75	969.75	992.7280884	2442.49585
999.9	999.9	969.9	992.850769	2446.0563965
1000.0499878	1000.0499878	970.0499878	992.973877	2436.772949
1000.2	1000.2	970.2	993.0976563	2423.68042
1000.3499756	1000.3499756	970.3499756	993.2220459	2411.0856934
1000.6500244	1000.6500244	970.6500244	993.4714355	2406.302002
1000.8	1000.8	970.8	993.5957031	2413.3986816
1000.9500122	1000.9500122	970.9500122	993.7198486	2416.6989746
1001.1	1001.1	971.1	993.8440552	2415.71582
1001.25	1001.25	971.25	993.9691162	2398.2773438
1001.4	1001.4	971.4	994.0947876	2388.0378418
1001.5499878	1001.5499878	971.5499878	994.22052	2385.93457
1001.7	1001.7	971.7	994.34613	2388.0378418
1001.8499756	1001.8499756	971.8499756	994.4714355	2393.880127
1002	1002	972	994.5971069	2388.0378418
1002.1500244	1002.1500244	972.1500244	994.72345	2374.520752
1002.3	1002.3	972.3	994.8503418	2363.5209961
1002.4500122	1002.4500122	972.4500122	994.9776	2357.837891
1002.6	1002.6	972.6	995.1052856	2349.1765137
1002.75	1002.75	972.75	995.2338257	2333.789551
1002.9	1002.9	972.9	995.362915	2324.0922852
1003.0499878	1003.0499878	973.0499878	995.4918823	2326.3688965
1003.2	1003.2	973.2	995.6195068	2350.1325684
1003.3499756	1003.3499756	973.3499756	995.7462769	2366.855957
1003.5	1003.5	973.5	995.87262	2374.520752
1003.6500244	1003.6500244	973.6500244	996	2355.6313477
1003.8	1003.8	973.8	996.1262817	2374.6748047
1003.9500122	1003.9500122	973.9500122	996.2537842	2353.428711
1004.1	1004.1	974.1	996.3813477	2351.37207
1004.25	1004.25	974.25	996.5092773	2345.7521973
1004.4	1004.4	974.4	996.6372681	2343.5678711
1004.5499878	1004.5499878	974.5499878	996.7646484	2354.6728516
1004.7	1004.7	974.7	996.8913574	2367.8193359
1004.8499756	1004.8499756	974.8499756	997.017151	2384.803711
1005	1005	975	997.1416016	2410.9118652
1005.1500244	1005.1500244	975.1500244	997.2654419	2422.513916
1005.3	1005.3	975.3	997.3892822	2422.6943359
1005.4500122	1005.4500122	975.4500122	997.5127563	2429.5290527
1005.6	1005.6	975.6	997.6361084	2432.0617676
1005.75	1005.75	975.75	997.7597046	2427.1860352
1005.9	1005.9	975.9	997.8839722	2414.380859
1006.0499878	1006.0499878	976.0499878	998.00885	2401.8786621
1006.2	1006.2	976.2	998.1345825	2386.9057617
1006.3499756	1006.3499756	976.3499756	998.2609253	2373.5546875
1006.5	1006.5	976.5	998.3870239	2379.0095215
1006.6500244	1006.6500244	976.6500244	998.5127563	2386.9057617
1006.8	1006.8	976.8	998.637939	2396.1599121
1006.9500122	1006.9500122	976.9500122	998.7628784	2400.5646973
1007.1	1007.1	977.1	998.8883057	2391.6044922
1007.25	1007.25	977.25	999.0145264	2376.762939
1007.4	1007.4	977.4	999.1414185	2365.5939941
1007.5499878	1007.5499878	977.5499878	999.2680054	2369.0847168
1007.7	1007.7	977.7	999.394043	2380.1342773
1007.8499756	1007.8499756	977.8499756	999.5197754	2385.93457
1008	1008	978	999.645691	2382.387207
1008.1500244	1008.1500244	978.1500244	999.7721558	2373.401123
1008.3	1008.3	978.3	999.8995972	2352.4711914
1008.4500122	1008.4500122	978.4500122	1000.0281372	2334.87207
1008.6	1008.6	978.6	1000.1569824	2327.4450684
1008.75	1008.75	978.75	1000.2858887	2328.392334
1008.9	1008.9	978.9	1000.4141235	2339.2119141
1009.0499878	1009.0499878	979.0499878	1000.541687	2351.37207
1009.2	1009.2	979.2	1000.670166	2334.87207
1009.3499756	1009.3499756	979.3499756	1000.799561	2318.864502
1009.5	1009.5	979.5	1000.928894	2319.80835
1009.6500244	1009.6500244	979.6500244	1001.0571289	2339.2119141
1009.8	1009.8	979.8	1001.184082	2362.411377
1009.9500122	1009.9500122	979.9500122	1001.309509	2392.577881
1010.1	1010.1	980.1	1001.435181	2387.0664063
1010.25	1010.25	980.25	1001.5616455	2372.2827148
1010.4	1010.4	980.4	1001.6894531	2347.9401855
1010.5499878	1010.5499878	980.5499878	1001.8174438	2342.614502
1010.7	1010.7	980.7	1001.9454956	2343.5678711
1010.8499756	1010.8499756	980.8499756	1002.0733032	2346.9851074
1011.1500244	1011.1500244	981.1500244	1002.3288574	2347.9401855
1011.3	1011.3	981.3	1002.4572754	2336.0891113
1011.4500122	1011.4500122	981.4500122	1002.5853882	2341.387939
1011.6	1011.6	981.6	1002.7131958	2346.9851074
1011.75	1011.75	981.75	1002.8401489	2363.3728027
1011.9	1011.9	981.9	1002.9659424	2385.7744141
1012.0499878	1012.0499878	982.0499878	1003.0917969	2382.54541
1012.2	1012.2	982.2	1003.2177124	2383.5151367
1012.3499756	1012.3499756	982.3499756	1003.343811	2378.0415039
1012.5	1012.5	982.5	1003.4706421	2365.5939941
1012.6500244	1012.6500244	982.6500244	1003.59845	2347.9401855
1012.8	1012.8	982.8	1003.7269287	2333.922119
1012.9500122	1012.9500122	982.9500122	1003.8564453	2317.672119
1013.1	1013.1	983.1	1003.9857788	2318.864502
1013.25	1013.25	983.25	1004.1147461	2326.2402344
1013.4	1013.4	983.4	1004.2435913	2328.392334
1013.5499878	1013.5499878	983.5499878	1004.3735352	2308.227539
1013.7	1013.7	983.7	1004.5048218	2286.0961914
1013.8499756	1013.8499756	983.8499756	1004.63678	2272.7805176
1014	1014	984	1004.769104	2267.5603027
1014.1500244	1014.1500244	984.1500244	1004.90094	2275.76123
1014.3	1014.3	984.3	1005.031799	2291.4099121
1014.4500122	1014.4500122	984.4500122	1005.1622314	2300.723877
1014.6	1014.6	984.6	1005.2920532	2310.347168
1014.75	1014.75	984.75	1005.4204712	2337.040039
1014.9	1014.9	984.9	1005.5470581	2370.0490723
1015.0499878	1015.0499878	985.0499878	1005.671875	2403.0258789
1015.2	1015.2	985.2	1005.7957153	2422.513916
1015.3499756	1015.3499756	985.3499756	1005.9198	2416.8759766
1015.5	1015.5	985.5	1006.0441284	2413.2233887
1015.6500244	1015.6500244	985.6500244	1006.1690674	2401.709961
1015.8	1015.8	985.8	1006.294861	2384.803711
1015.9500122	1015.9500122	985.9500122	1006.42157	2367.8193359
1016.1	1016.1	986.1	1006.5490112	2353.5715332
1016.4	1016.4	986.4	1006.8052979	2341.387939
1016.5499878	1016.5499878	986.5499878	1006.9338379	2333.922119
1016.7	1016.7	986.7	1007.0629272	2324.0922852
1016.8499756	1016.8499756	986.8499756	1007.192749	2310.347168
1017	1017	987	1007.3236084	2292.342529
1017.1500244	1017.1500244	987.1500244	1007.4560547	2265.5192871
1017.3	1017.3	987.3	1007.5891113	2254.45166
1017.4500122	1017.4500122	987.4500122	1007.7214355	2267.5603027
1017.6	1017.6	987.6	1007.8522949	2291.4099121
1017.9	1017.9	987.9	1008.1116943	2313.4118652
1018.0499878	1018.0499878	988.0499878	1008.2422485	2297.6877441
1018.2	1018.2	988.2	1008.3735962	2284.0217285
1018.3499756	1018.3499756	988.3499756	1008.5046387	2289.3249512
1018.5	1018.5	988.5	1008.6347046	2307.050293
1018.6500244	1018.6500244	988.6500244	1008.7649536	2302.8288574
1018.8	1018.8	988.8	1008.8953857	2299.7878418
1018.9500122	1018.9500122	988.9500122	1009.0266724	2286.0961914
1019.1	1019.1	989.1	1009.15863	2272.7805176
1019.4	1019.4	989.4	1009.4223022	2275.76123
1019.5499878	1019.5499878	989.5499878	1009.5546265	2266.637939
1019.7	1019.7	989.7	1009.6867065	2271.65332
1019.8499756	1019.8499756	989.8499756	1009.8186646	2272.7805176
1020	1020	990	1009.9503784	2277.820801
1020.1500244	1020.1500244	990.1500244	1010.081543	2288.174561
1020.3	1020.3	990.3	1010.212891	2283.092529
1020.4500122	1020.4500122	990.4500122	1010.345459	2263.4819336
1020.6	1020.6	990.6	1010.477539	2270.729248
1020.75	1020.75	990.75	1010.6079712	2300.723877
1020.9	1020.9	990.9	1010.7349243	2363.3728027
1021.0499878	1021.0499878	991.0499878	1010.860901	2380.2915039
1021.2	1021.2	991.2	1010.9883423	2354.529541
1021.3499756	1021.3499756	991.3499756	1011.1184082	2306.1118164
1021.5	1021.5	991.5	1011.2519531	2247.314209
1021.6500244	1021.6500244	991.6500244	1011.3859253	2239.31665
1021.8	1021.8	991.8	1011.5187378	2258.4990234
1021.9500122	1021.9500122	991.9500122	1011.651489	2259.4182129
1022.1	1022.1	992.1	1011.7854	2240.3989258
1022.25	1022.25	992.25	1011.9208984	2213.7133789
1022.4	1022.4	992.4	1012.059082	2171.6928711
1022.5499878	1022.5499878	992.5499878	1012.1981812	2155.9279785
1022.7	1022.7	992.7	1012.3366089	2167.95166
1022.8499756	1022.8499756	992.8499756	1012.4732056	2195.43457
1023	1023	993	1012.6075439	2233.3557129
1023.1500244	1023.1500244	993.1500244	1012.7389526	2284.0217285
1023.3	1023.3	993.3	1012.8674316	2333.922119
1023.4500122	1023.4500122	993.4500122	1012.994751	2356.734131
1023.6	1023.6	993.6	1013.1228027	2342.614502
1023.75	1023.75	993.75	1013.2525024	2313.4118652
1023.9	1023.9	993.9	1013.3843384	2275.76123
1024.0500488	1024.0500488	994.0500488	1013.5169067	2263.4819336
1024.2	1024.2	994.2	1013.649231	2265.715332
1024.3499756	1024.3499756	994.3499756	1013.7830811	2241.310791
1024.5	1024.5	994.5	1013.918396	2217.6140137
1024.6500244	1024.6500244	994.6500244	1014.0539551	2213.7133789
1024.8	1024.8	994.8	1014.1885376	2229.3994141
1024.9499512	1024.9499512	994.9499512	1014.321106	2261.640381
1025.1	1025.1	995.1	1014.45105	2309.1669922
1025.25	1025.25	995.25	1014.5794067	2337.040039
1025.4	1025.4	995.4	1014.708252	2328.392334
1025.5500488	1025.5500488	995.5500488	1014.8377686	2317.672119
1025.7	1025.7	995.7	1014.9673462	2313.6560059
1025.8499756	1025.8499756	995.8499756	1015.0961914	2328.392334
1026	1026	996	1015.2237549	2352.3288574
1026.1500244	1026.1500244	996.1500244	1015.3516235	2345.7521973
1026.3	1026.3	996.3	1015.4802856	2332.7080078
1026.4499512	1026.4499512	996.4499512	1015.6097412	2315.786377
1026.6	1026.6	996.6	1015.7391968	2317.672119
1026.75	1026.75	996.75	1015.8682861	2324.0922852
1026.9	1026.9	996.9	1015.9971924	2328.392334
1027.0500488	1027.0500488	997.0500488	1016.1259155	2330.5480957
1027.2	1027.2	997.2	1016.2543945	2332.972168
1027.3499756	1027.3499756	997.3499756	1016.381958	2352.3288574
1027.5	1027.5	997.5	1016.5083618	2374.520752
1027.6500244	1027.6500244	997.6500244	1016.63385	2390.3059082
1027.8	1027.8	997.8	1016.758301	2410.9118652
1027.9499512	1027.9499512	997.9499512	1016.8817139	2429.8977051
1028.1	1028.1	998.1	1017.0055542	2422.513916
1028.25	1028.25	998.25	1017.130127	2408.6047363
1028.4	1028.4	998.4	1017.2562866	2379.0095215
1028.5500488	1028.5500488	998.5500488	1017.3847656	2334.87207
1028.7	1028.7	998.7	1017.5133057	2332.972168
1028.8499756	1028.8499756	998.8499756	1017.64093	2350.1325684
1029	1029	999	1017.7667236	2385.7744141
1029.1500244	1029.1500244	999.1500244	1017.8899536	2434.2282715
1029.3	1029.3	999.3	1018.013611	2427.1860352
1029.4499512	1029.4499512	999.4499512	1018.139099	2388.36084
1029.6	1029.6	999.6	1018.2657471	2370.0490723
1029.75	1029.75	999.75	1018.39209	2374.520752
1029.9	1029.9	999.9	1018.5175171	2392.577881
1030.0500488	1030.0500488	1000.0500488	1018.6400146	2448.435791
1030.2	1030.2	1000.2	1018.7614136	2470.4753418
1030.3499756	1030.3499756	1000.3499756	1018.8822632	2482.2407227
1030.5	1030.5	1000.5	1019.003418	2477.354248
1030.8	1030.8	1000.8	1019.2460938	2472.4873047
1030.9499512	1030.9499512	1000.9499512	1019.3676758	2465.6313477
1031.1	1031.1	1001.1	1019.4892578	2467.63916
1031.25	1031.25	1001.25	1019.6100464	2484.690918
1031.4	1031.4	1001.4	1019.7318726	2462.8100586
1031.5500488	1031.5500488	1001.5500488	1019.8557129	2422.513916
1031.7	1031.7	1001.7	1019.9815063	2383.833252
1031.8499756	1031.8499756	1001.8499756	1020.1116943	2304.9377441
1032	1032	1002	1020.2449341	2251.3344727
1032.1500244	1032.1500244	1002.1500244	1020.3788452	2241.310791
1032.3	1032.3	1002.3	1020.5117188	2257.3918457
1032.4499512	1032.4499512	1002.4499512	1020.6417847	2305.17334
1032.6	1032.6	1002.6	1020.769104	2356.734131
1032.75	1032.75	1002.75	1020.8928833	2424.8479
1032.9	1032.9	1002.9	1021.013855	2479.795166
1033.0500488	1033.0500488	1003.0500488	1021.133667	2504.4697266
1033.2	1033.2	1003.2	1021.2536011	2499.9443359
1033.3499756	1033.3499756	1003.3499756	1021.3740845	2489.6064453
1033.5	1033.5	1003.5	1021.4953613	2474.918457
1033.6500244	1033.6500244	1003.6500244	1021.61731	2460.402832
1033.8	1033.8	1003.8	1021.74	2446.0563965
1033.9499512	1033.9499512	1003.9499512	1021.8622437	2451.2124023
1034.1	1034.1	1004.1	1021.98468	2450.8198242
1034.25	1034.25	1004.25	1022.1072388	2448.435791
1034.4	1034.4	1004.4	1022.2301636	2441.311279
1034.5500488	1034.5500488	1004.5500488	1022.3532715	2436.5847168
1034.7	1034.7	1004.7	1022.4765625	2432.2475586
1034.8499756	1034.8499756	1004.8499756	1022.6001587	2427.1860352
1035	1035	1005	1022.723938	2424.8479
1035.1500244	1035.1500244	1005.1500244	1022.8475342	2427.1860352
1035.3	1035.3	1005.3	1022.9712524	2424.8479
1035.4499512	1035.4499512	1005.4499512	1023.0951538	2420.5427246
1035.6	1035.6	1005.6	1023.2188721	2424.8479
1035.75	1035.75	1005.75	1023.3421631	2434.2282715
1035.9	1035.9	1005.9	1023.4649048	2443.681641
1036.0500488	1036.0500488	1006.0500488	1023.587219	2453.2084961
1036.2	1036.2	1006.2	1023.7089233	2463.2165527
1036.5	1036.5	1006.5	1023.95166	2472.4873047
1036.8	1036.8	1006.8	1024.19458	2470.060791
1036.9499512	1036.9499512	1006.9499512	1024.315918	2470.4753418
1037.1	1037.1	1007.1	1024.4370117	2479.795166
1037.25	1037.25	1007.25	1024.5584717	2470.060791
1037.4	1037.4	1007.4	1024.6806641	2455.602051
1037.5500488	1037.5500488	1007.5500488	1024.8033447	2443.681641
1037.7	1037.7	1007.7	1024.92627	2439.3249512
1037.8499756	1037.8499756	1007.8499756	1025.048584	2453.2084961
1038	1038	1008	1025.1695557	2479.795166
1038.1500244	1038.1500244	1008.1500244	1025.290039	2492.071289
1038.3	1038.3	1008.3	1025.40979	2504.4697266
1038.4499512	1038.4499512	1008.4499512	1025.5296631	2502.4318848
1038.6	1038.6	1008.6	1025.650391	2484.690918
1038.9	1038.9	1008.9	1025.8952637	2450.8198242
1039.0500488	1039.0500488	1009.0500488	1026.0175781	2453.2084961
1039.2	1039.2	1009.2	1026.1395264	2458.4008789
1039.3499756	1039.3499756	1009.3499756	1026.260498	2479.795166
1039.6500244	1039.6500244	1009.6500244	1026.5026855	2477.354248
1039.8	1039.8	1009.8	1026.6236572	2482.2407227
1039.9499512	1039.9499512	1009.9499512	1026.7440186	2490.043457
1040.1	1040.1	1010.1	1026.8640137	2499.4956055
1040.25	1040.25	1010.25	1026.984375	2494.5410156
1040.5500488	1040.5500488	1010.5500488	1027.2255859	2487.14624
1040.7	1040.7	1010.7	1027.3463135	2485.1225586
1040.8499756	1040.8499756	1010.8499756	1027.4669189	2487.14624
1041	1041	1011	1027.5876465	2484.690918
1041.1500244	1041.1500244	1011.1500244	1027.70874	2477.354248
1041.3	1041.3	1011.3	1027.8300781	2472.4873047
1041.4499512	1041.4499512	1011.4499512	1027.9517822	2463.2165527
1041.6	1041.6	1011.6	1028.0736084	2462.8100586
1041.9	1041.9	1011.9	1028.317749	2458
1042.0500488	1042.0500488	1012.0500488	1028.4399414	2455.602051
1042.2	1042.2	1012.2	1028.5633545	2429.8977051
1042.3499756	1042.3499756	1012.3499756	1028.6879883	2408.6047363
1042.5	1042.5	1012.5	1028.8134766	2390.3059082
1042.6500244	1042.6500244	1012.6500244	1028.9395752	2379.0095215
1042.8	1042.8	1012.8	1029.06543	2383.5151367
1042.9499512	1042.9499512	1012.9499512	1029.1905518	2397.4680176
1043.1	1043.1	1013.1	1029.31543	2401.709961
1043.25	1043.25	1013.25	1029.4407959	2394.8544922
1043.4	1043.4	1013.4	1029.5665283	2385.7744141
1043.5500488	1043.5500488	1013.5500488	1029.6925049	2381.2602539
1043.7	1043.7	1013.7	1029.818359	2381.5756836
1043.8499756	1043.8499756	1013.8499756	1029.9442139	2385.7744141
1044	1044	1014	1030.0692139	2399.42041
1044.1500244	1044.1500244	1014.1500244	1030.1934814	2415.5393066
1044.3	1044.3	1014.3	1030.3164063	2441.311279
1044.4499512	1044.4499512	1014.4499512	1030.4370117	2485.1225586
1044.6	1044.6	1014.6	1030.55603	2519.5114746
1044.75	1044.75	1014.75	1030.6750488	2522.0361328
1044.9	1044.9	1014.9	1030.7950439	2499.4956055
1045.0500488	1045.0500488	1015.0500488	1030.916748	2467.63916
1045.2	1045.2	1015.2	1031.039551	2439.3249512
1045.3499756	1045.3499756	1015.3499756	1031.1643066	2406.302002
1045.5	1045.5	1015.5	1031.291748	2354.529541
1045.6500244	1045.6500244	1015.6500244	1031.422119	2300.723877
1045.8	1045.8	1015.8	1031.554199	2271.65332
1045.9499512	1045.9499512	1015.9499512	1031.6867676	2261.640381
1046.1	1046.1	1016.1	1031.8186035	2275.76123
1046.25	1046.25	1016.25	1031.9490967	2300.723877
1046.4	1046.4	1016.4	1032.078369	2319.80835
1046.5500488	1046.5500488	1016.5500488	1032.206909	2334.87207
1046.7	1046.7	1016.7	1032.3359375	2324.3474121
1046.8499756	1046.8499756	1016.8499756	1032.466431	2298.6228027
1047	1047	1017	1032.5977783	2284.0217285
1047.1500244	1047.1500244	1017.1500244	1032.7294922	2277.820801
1047.3	1047.3	1017.3	1032.8604736	2290.2565918
1047.4499512	1047.4499512	1017.4499512	1032.9903564	2309.4067383
1047.75	1047.75	1017.75	1033.2468262	2339.2119141
1047.9	1047.9	1017.9	1033.3757324	2328.392334
1048.0500488	1048.0500488	1018.0500488	1033.5043945	2332.7080078
1048.2	1048.2	1018.2	1033.6323242	2343.8435059
1048.3499756	1048.3499756	1018.3499756	1033.7609863	2330.5480957
1048.5	1048.5	1018.5	1033.890625	2315.540039
1048.6500244	1048.6500244	1018.6500244	1034.022583	2273.7055664
1048.8	1048.8	1018.8	1034.1580811	2213.7133789
1048.9499512	1048.9499512	1018.9499512	1034.294189	2202.2277832
1049.1	1049.1	1019.1	1034.43042	2204.0209961
1049.25	1049.25	1019.25	1034.5655518	2219.56958
1049.4	1049.4	1019.4	1034.6992188	2245.30957
1049.5500488	1049.5500488	1019.5500488	1034.8310547	2275.76123
1049.7	1049.7	1019.7	1034.9619141	2290.4772949
1049.8499756	1049.8499756	1019.8499756	1035.0933838	2281.9509277
1050	1050	1020	1035.2263184	2257.3918457
1050.1500244	1050.1500244	1020.1500244	1035.359375	2255.369141
1050.3	1050.3	1020.3	1035.4919434	2263.4819336
1050.4499512	1050.4499512	1020.4499512	1035.623291	2282.16333
1050.6	1050.6	1020.6	1035.7539063	2298.6228027
1050.75	1050.75	1020.75	1035.883301	2317.672119
1050.9	1050.9	1020.9	1036.0117188	2337.040039
1051.0500488	1051.0500488	1021.0500488	1036.1394043	2350.1325684
1051.2	1051.2	1021.2	1036.2662354	2363.669189
1051.3499756	1051.3499756	1021.3499756	1036.3935547	2356.734131
1051.5	1051.5	1021.5	1036.522949	2317.672119
1051.6500244	1051.6500244	1021.6500244	1036.6535645	2298.6228027
1051.8	1051.8	1021.8	1036.7836914	2304.9377441
1051.9499512	1051.9499512	1021.9499512	1036.9122314	2332.972168
1052.1	1052.1	1022.1	1037.0397949	2352.3288574
1052.25	1052.25	1022.25	1037.1678467	2343.5678711
1052.4	1052.4	1022.4	1037.296631	2328.392334
1052.5500488	1052.5500488	1022.5500488	1037.427002	2302.8288574
1052.7	1052.7	1022.7	1037.557373	2298.8518066
1052.8499756	1052.8499756	1022.8499756	1037.6861572	2330.5480957
1053	1053	1023	1037.8140869	2343.5678711
1053.1500244	1053.1500244	1023.1500244	1037.942627	2334.87207
1053.3	1053.3	1023.3	1038.070801	2341.387939
