'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
812.444397	5021.4438477	0.30287	4638.3149414
812.5968018	5013.15625	0.3318833	4638.5629883
812.7492065	5004.8686523	0.3608969	4638.8115234
812.9016113	4996.5805664	0.38991	4639.0600586
813.0540161	4988.29248	0.4189239	4639.3085938
813.206421	4980.0053711	0.4479374	4639.556641
813.3588257	4971.7167969	0.476951	4639.8051758
813.51123	4963.429199	0.5059644	4640.054199
813.6636353	4956.0688477	0.5271221	4640.3017578
813.81604	4949.144043	0.54459	4640.5498047
813.9683838	4942.22168	0.562051	4640.7978516
814.1207886	4935.2963867	0.5795187	4641.0458984
814.2731934	4928.371582	0.5969865	4641.2939453
814.4255981	4921.446289	0.6144544	4641.5419922
814.5780029	4914.5214844	0.6319223	4641.790039
814.7304077	4909.1176758	0.6476883	4642.0375977
814.8828125	4914.4047852	0.651492	4642.2827148
815.0352173	4919.6923828	0.6552957	4642.5268555
815.1876221	4924.97998	0.659099	4642.7714844
815.3400269	4930.2675781	0.6629031	4643.0166016
815.4924316	4935.5546875	0.6667069	4643.2607422
815.6448364	4940.8422852	0.670511	4643.505859
815.79718	4946.1269531	0.6743127	4643.75
815.949585	4955.3544922	0.6697384	4643.9892578
816.10199	4966.8134766	0.66041	4644.2250977
816.2543945	4978.272461	0.651081	4644.4619141
816.406799	4989.730957	0.641752	4644.69873
816.5592041	5001.1894531	0.6324232	4644.9350586
816.7116089	5012.6484375	0.6230944	4645.1713867
816.8640137	5024.1074219	0.6137656	4645.4077148
817.0164185	5035.537109	0.603722	4645.6435547
817.1688232	5046.59375	0.584533	4645.87207
817.321228	5057.650391	0.5653439	4646.1005859
817.4736328	5068.7070313	0.5461548	4646.3291016
817.6260376	5079.76416	0.5269657	4646.5576172
817.7783813	5090.815918	0.5077843	4646.7866211
817.9307861	5101.8725586	0.4885952	4647.0151367
818.083191	5112.9301758	0.4694061	4647.2431641
818.2355957	5117.7685547	0.447657	4647.4677734
818.388	5114.3286133	0.4225	4647.6850586
818.5404053	5110.8886719	0.397342	4647.90332
818.69281	5107.44873	0.3721845	4648.1206055
818.8452148	5104.008301	0.3470269	4648.3383789
818.99762	5100.568359	0.321869	4648.5561523
819.1500244	5097.128418	0.2967119	4648.7739258
819.302429	5093.6884766	0.2715544	4648.991699
819.454834	5087.7631836	0.2438325	4649.2084961
819.6072388	5080.1225586	0.21434	4649.425293
819.7595825	5072.484375	0.184859	4649.64209
819.9119873	5064.84375	0.1553665	4649.8588867
820.0643921	5057.203125	0.1258738	4650.0751953
820.2167969	5049.5629883	0.0963812	4650.2915039
820.3692017	5041.921875	0.0668885	4650.508789
820.5216064	5034.2807617	0.0373959	4650.7250977
820.6740112	5030.4047852	0.0070467	4650.9384766
820.826416	5026.96875	-0.023403	4651.150391
820.978821	5023.5332031	-0.0538526	4651.3623047
821.1312256	5020.0976563	-0.0843022	4651.5751953
821.28363	5016.6625977	-0.1147519	4651.787109
821.4360352	5013.227051	-0.1452015	4652
821.58844	5009.7910156	-0.1756512	4652.2119141
821.7407837	5006.3945313	-0.2055838	4652.42334
821.8931885	5003.1274414	-0.233729	4652.6328125
822.0455933	4999.86084	-0.2618746	4652.8422852
822.197998	4996.59375	-0.29002	4653.0517578
822.3504028	4993.32666	-0.3181655	4653.26123
822.5028076	4990.0600586	-0.346311	4653.4707031
822.6552124	4986.793457	-0.3744563	4653.6801758
822.8076172	4983.5263672	-0.4026017	4653.88916
822.960022	4980.2773438	-0.4266932	4654.0957031
823.1124268	4977.040039	-0.4482569	4654.3007813
823.2648315	4973.8022461	-0.469821	4654.5048828
823.4172363	4970.56543	-0.4913845	4654.709961
823.56958	4967.32959	-0.51294	4654.9140625
823.7219849	4964.0917969	-0.5345033	4655.119141
823.87439	4960.85498	-0.5560671	4655.32373
824.0267944	4957.640625	-0.5775152	4655.52832
824.179199	4956.09082	-0.590831	4655.7285156
824.331604	4954.540039	-0.6041459	4655.9282227
824.4840088	4952.9902344	-0.6174613	4656.128418
824.6364136	4951.4399414	-0.6307767	4656.3291016
824.7888184	4949.8896484	-0.644092	4656.5288086
824.9412231	4948.3398438	-0.6574074	4656.7290039
825.0936279	4946.7890625	-0.6707227	4656.929199
825.2460327	4946.5786133	-0.6802713	4657.12793
825.3984375	4948.234375	-0.6845686	4657.324707
825.5507813	4949.8901367	-0.6888642	4657.5219727
825.703186	4951.54541	-0.6931615	4657.7192383
825.855591	4953.20166	-0.6974589	4657.9165039
826.0079956	4954.8574219	-0.7017562	4658.1132813
826.1604	4956.5136719	-0.7060537	4658.3105469
826.3128052	4958.1694336	-0.710351	4658.5078125
826.46521	4948.918457	-0.706107	4658.699707
826.6176147	4938.2011719	-0.7007143	4658.8916016
826.77002	4927.48291	-0.6953216	4659.08252
826.9224243	4916.765625	-0.6899288	4659.2744141
827.074829	4906.0478516	-0.6845361	4659.465332
827.2272339	4895.3305664	-0.6791434	4659.6572266
827.3796387	4884.6123047	-0.673751	4659.8481445
827.5319824	4871.8735352	-0.6658479	4660.0390625
827.6843872	4854.3110352	-0.6519667	4660.2280273
827.836792	4836.7485352	-0.6380854	4660.41748
827.9891968	4819.1860352	-0.6242042	4660.6064453
828.1416016	4801.6230469	-0.610323	4660.7958984
828.2940063	4784.0605469	-0.5964417	4660.9848633
828.4464111	4766.4980469	-0.58256	4661.1743164
828.5988159	4748.9360352	-0.568679	4661.3632813
828.751221	4748.2460938	-0.5495636	4661.553711
828.9036255	4751.90918	-0.5290979	4661.7436523
829.05603	4755.5722656	-0.5086321	4661.934082
829.2084351	4759.2348633	-0.4881664	4662.125
829.36084	4762.897949	-0.467701	4662.3144531
829.5131836	4766.559082	-0.4472431	4662.5053711
829.6655884	4770.22168	-0.4267774	4662.6953125
829.8179932	4778.8881836	-0.405708	4662.883789
829.9703979	4792.5053711	-0.3840414	4663.0703125
830.1228027	4806.1225586	-0.3623747	4663.2563477
830.2752075	4819.7397461	-0.340708	4663.4423828
830.4276123	4833.3569336	-0.3190414	4663.6289063
830.5800171	4846.974609	-0.2973747	4663.81543
830.7324219	4860.5917969	-0.275708	4664.0014648
830.8848267	4870.3476563	-0.2545587	4664.1860352
831.0372314	4866.0068359	-0.2352976	4664.362793
831.1896362	4861.6665039	-0.2160366	4664.540039
831.34198	4857.3276367	-0.1967832	4664.7163086
831.4943848	4852.9868164	-0.1775221	4664.8935547
831.64679	4848.6469727	-0.158261	4665.0703125
831.7991943	4844.306641	-0.139	4665.24707
831.951599	4839.96582	-0.1197389	4665.4238281
832.1040039	4833.3144531	-0.101625	4665.6010742
832.2564087	4825.6635742	-0.0840084	4665.7773438
832.4088135	4818.0126953	-0.0663917	4665.9536133
832.5612183	4810.3618164	-0.0487751	4666.1303711
832.713623	4802.710449	-0.0311585	4666.3071289
832.8660278	4795.0600586	-0.0135418	4666.4833984
833.0184326	4787.40918	0.0040748	4666.6601563
833.1708374	4782.587891	0.020879	4666.835449
833.3231812	4783.834961	0.0359359	4667.008789
833.4755859	4785.08252	0.0509985	4667.1826172
833.627991	4786.3310547	0.0660611	4667.3554688
833.7803955	4787.5786133	0.0811237	4667.5292969
833.9328	4788.8261719	0.0961863	4667.703125
834.0852051	4790.07373	0.1112489	4667.8759766
834.23761	4791.3217773	0.1263116	4668.050293
834.3900146	4790.9975586	0.1391251	4668.2197266
834.542419	4790.599609	0.1518341	4668.3901367
834.6948242	4790.20166	0.1645431	4668.5605469
834.847229	4789.803711	0.177252	4668.72998
835	4789.40625	0.189961	4668.9
835.1520386	4789.008301	0.20267	4669.0698242
835.3043823	4788.6103516	0.2153738	4669.2402344
835.4567871	4789.2382813	0.2272128	4669.4086914
835.6091919	4790.6088867	0.2384215	4669.57666
835.7615967	4791.9794922	0.24963	4669.744141
835.9140015	4793.3505859	0.260839	4669.912109
836.0664063	4794.7211914	0.2720478	4670.07959
836.218811	4796.0917969	0.2832565	4670.2475586
836.3712158	4797.4624023	0.2944652	4670.4155273
836.523621	4798.6035156	0.3052731	4670.581543
836.6760254	4799.0053711	0.3147884	4670.7451172
836.82843	4799.4067383	0.3243037	4670.9086914
836.980835	4799.8081055	0.333819	4671.0722656
837.13324	4800.209961	0.3433343	4671.23584
837.2855835	4800.61084	0.3528458	4671.3994141
837.4379883	4801.0126953	0.362361	4671.5629883
837.5903931	4801.4140625	0.3718763	4671.7265625
837.7427979	4794.34668	0.3787449	4671.8876953
837.8952026	4785.772949	0.38508	4672.0493164
838.0476074	4777.19873	0.3914146	4672.2109375
838.2	4768.625	0.39775	4672.3725586
838.352417	4760.0507813	0.4040844	4672.53418
838.5048218	4751.477539	0.410419	4672.695801
838.6572266	4742.9038086	0.4167541	4672.8569336
838.8096313	4738.9702148	0.420364	4673.0185547
838.9620361	4740.55957	0.42073	4673.179199
839.11438	4742.1489258	0.4210962	4673.340332
839.2667847	4743.73877	0.4214624	4673.5014648
839.419189	4745.328125	0.4218286	4673.6625977
839.5715942	4746.9179688	0.4221948	4673.8232422
839.724	4748.5078125	0.422561	4673.984375
839.8764038	4751.6088867	0.4218543	4674.1455078
840.0288086	4761.9375	0.416019	4674.303711
840.1812134	4772.2661133	0.4101844	4674.4614258
840.3336182	4782.5942383	0.40435	4674.6201172
840.4860229	4792.9228516	0.3985146	4674.77832
840.6384277	4803.2509766	0.39268	4674.9370117
840.7908325	4813.57959	0.3868447	4675.0952148
840.9432373	4823.9077148	0.38101	4675.253418
841.0955811	4830.5136719	0.3679538	4675.4077148
841.2479858	4836.5673828	0.3538147	4675.5610352
841.400391	4842.6210938	0.3396755	4675.7148438
841.5527954	4848.6743164	0.3255364	4675.8686523
841.7052	4854.727539	0.3113973	4676.0219727
841.857605	4860.7807617	0.2972581	4676.1757813
842.01001	4866.8344727	0.283119	4676.3291016
842.1624146	4870.928711	0.265761	4676.4814453
842.314819	4872.5415039	0.2443276	4676.6328125
842.4672241	4874.1552734	0.2228945	4676.7836914
842.6196289	4875.769043	0.2014614	4676.93457
842.7720337	4877.3823242	0.1800282	4677.085449
842.9244385	4878.9956055	0.1585951	4677.2363281
843.0767822	4880.6083984	0.137171	4677.3867188
843.229187	4882.22168	0.1157374	4677.5380859
843.3815918	4887.0327148	0.0909685	4677.6875
843.5339966	4891.94043	0.0660977	4677.8383789
843.6864014	4896.8486328	0.0412268	4677.987793
843.8388062	4901.7568359	0.016356	4678.1376953
843.991211	4906.664551	-0.0085148	4678.2880859
844.1436157	4911.5722656	-0.0333856	4678.4384766
844.296021	4916.4804688	-0.0582565	4678.5883789
844.4484253	4918.0180664	-0.08279	4678.73584
844.60083	4916.6767578	-0.1070368	4678.880859
844.7532349	4915.3359375	-0.1312831	4679.0263672
844.90564	4913.9946289	-0.155529	4679.1713867
845.0579834	4912.6542969	-0.1797661	4679.3173828
845.2103882	4911.3129883	-0.2040125	4679.4624023
845.362793	4909.97168	-0.2282588	4679.60791
845.5151978	4908.630859	-0.2525052	4679.753418
845.6676025	4895.2880859	-0.272899	4679.8984375
845.82	4881.3339844	-0.293097	4680.0444336
845.9724121	4867.3789063	-0.3132948	4680.1899414
846.1248169	4853.425293	-0.3334925	4680.334961
846.2772217	4839.4711914	-0.35369	4680.4804688
846.4296265	4825.5166016	-0.3738882	4680.6264648
846.5820313	4811.5625	-0.394086	4680.7719727
846.734436	4800.29834	-0.410605	4680.9179688
846.886841	4792.477539	-0.4224137	4681.0649414
847.0391846	4784.6611328	-0.4342178	4681.2119141
847.191589	4776.84082	-0.4460265	4681.3588867
847.3439941	4769.0205078	-0.4578353	4681.5053711
847.4963989	4761.2006836	-0.4696441	4681.652832
847.6488037	4753.3803711	-0.4814529	4681.7993164
847.8012085	4745.772949	-0.4926679	4681.9472656
847.9536133	4741.4926758	-0.4945275	4682.0952148
848.1060181	4737.212891	-0.4963871	4682.2431641
848.2584229	4732.9331055	-0.4982467	4682.3916016
848.4108276	4728.652832	-0.5001063	4682.539551
848.5632324	4724.3730469	-0.5019659	4682.6875
848.7156372	4720.0927734	-0.5038255	4682.834961
848.867981	4715.8149414	-0.5056843	4682.9833984
849.0203857	4713.1914063	-0.500299	4683.130859
849.172791	4711.0107422	-0.4929763	4683.277832
849.3251953	4708.8300781	-0.4856533	4683.425293
849.4776	4706.650391	-0.47833	4683.5722656
849.63	4704.4697266	-0.4710072	4683.7197266
849.78241	4702.2890625	-0.4636842	4683.866699
849.9348145	4700.1088867	-0.4563611	4684.0136719
850.087219	4700.07959	-0.444883	4684.1611328
850.239624	4702.056641	-0.42953	4684.3076172
850.3920288	4704.0336914	-0.414176	4684.4541016
850.5444336	4706.0107422	-0.3988226	4684.6015625
850.6968384	4707.9882813	-0.383469	4684.7480469
850.8491821	4709.9643555	-0.3681217	4684.89502
851.0015869	4711.9418945	-0.3527682	4685.0415039
851.1539917	4710.9106445	-0.336742	4685.1879883
851.3063965	4701.6430664	-0.3188738	4685.3330078
851.4588013	4692.3764648	-0.3010056	4685.4785156
851.6112061	4683.1088867	-0.2831374	4685.6240234
851.763611	4673.8422852	-0.265269	4685.77002
851.9160156	4664.574707	-0.247401	4685.915039
852.06842	4655.3076172	-0.2295327	4686.0605469
852.2208252	4646.0405273	-0.2116645	4686.2060547
852.37323	4642.82666	-0.1955857	4686.3535156
852.5256348	4639.7119141	-0.1795361	4686.5004883
852.67804	4636.5961914	-0.1634866	4686.647461
852.8303833	4633.48291	-0.1474434	4686.7944336
852.9827881	4630.3671875	-0.1313938	4686.9414063
853.1351929	4627.2519531	-0.1153442	4687.0888672
853.2875977	4624.137207	-0.0992946	4687.23584
853.44	4627.2485352	-0.0878968	4687.3828125
853.5924072	4631.804199	-0.0775776	4687.5297852
853.744812	4636.3588867	-0.0672583	4687.6772461
853.8972168	4640.9140625	-0.056939	4687.8242188
854.0496216	4645.4692383	-0.04662	4687.97168
854.2020264	4650.0244141	-0.036301	4688.1186523
854.3544312	4654.57959	-0.0259814	4688.2666016
854.5068359	4654.012207	-0.02068	4688.4125977
854.659241	4650.9208984	-0.01785	4688.5576172
854.8115845	4647.831543	-0.0150215	4688.7026367
854.963989	4644.7402344	-0.0121917	4688.8476563
855.116394	4641.6494141	-0.0093619	4688.9936523
855.2687988	4638.5585938	-0.006532	4689.1381836
855.4212036	4635.4672852	-0.0037022	4689.2836914
855.5736084	4632.9438477	-0.0042814	4689.429199
855.7260132	4631.10498	-0.0089847	4689.5751953
855.878418	4629.26709	-0.013688	4689.7211914
856.0308228	4627.4282227	-0.0183913	4689.8671875
856.1832275	4625.5898438	-0.0230945	4690.0131836
856.3356323	4623.7514648	-0.0277978	4690.15918
856.4880371	4621.9130859	-0.0325011	4690.3051758
856.640381	4620.0639648	-0.03914	4690.4511719
856.7927856	4618.1860352	-0.0506381	4690.597168
856.94519	4616.3071289	-0.0621363	4690.7431641
857.0975952	4614.429199	-0.0736344	4690.88916
857.25	4612.5507813	-0.0851326	4691.0351563
857.4024048	4610.6723633	-0.096631	4691.1811523
857.55481	4608.7939453	-0.1081288	4691.3271484
857.7072144	4607.1679688	-0.1201112	4691.4731445
857.859619	4607.2148438	-0.1353179	4691.6186523
858.0120239	4607.262207	-0.1505246	4691.76416
858.1644287	4607.30957	-0.1657313	4691.909668
858.3168335	4607.3564453	-0.180938	4692.0551758
858.4692383	4607.40332	-0.1961447	4692.2006836
858.621582	4607.4506836	-0.2113453	4692.3457031
858.7739868	4607.4980469	-0.2265519	4692.491699
858.9263916	4604.4672852	-0.2420545	4692.6376953
859.0787964	4601.2978516	-0.25757	4692.784668
859.2312012	4598.128418	-0.2730863	4692.9311523
859.383606	4594.9589844	-0.2886022	4693.0776367
859.536011	4591.7890625	-0.3041181	4693.224609
859.6884155	4588.6196289	-0.3196339	4693.371582
859.84082	4585.449707	-0.33515	4693.5185547
859.9932251	4581.081543	-0.3463	4693.6655273
860.14563	4576.4960938	-0.3566612	4693.8129883
860.2980347	4571.9116211	-0.3670226	4693.959961
860.450439	4567.32666	-0.3773839	4694.1069336
860.6027832	4562.7436523	-0.3877411	4694.2543945
860.755188	4558.1586914	-0.3981026	4694.4023438
860.9075928	4553.57373	-0.408464	4694.5493164
861.06	4549.9755859	-0.411983	4694.6972656
861.2124023	4546.6928711	-0.4133188	4694.8447266
861.3648071	4543.409668	-0.4146547	4694.9926758
861.5172119	4540.1264648	-0.415991	4695.1401367
861.6696167	4536.84375	-0.4173263	4695.2880859
861.8220215	4533.5600586	-0.4186622	4695.4355469
861.9744263	4530.2773438	-0.42	4695.5830078
862.1268311	4526.7109375	-0.4152478	4695.7314453
862.2792358	4523.0102539	-0.407618	4695.8803711
862.431641	4519.3100586	-0.4	4696.0288086
862.5839844	4515.6113281	-0.3923615	4696.1772461
862.736389	4511.9111328	-0.3847317	4696.3256836
862.8887939	4508.210449	-0.3771019	4696.474609
863.0411987	4504.5102539	-0.3694721	4696.6230469
863.1936035	4491.5244141	-0.3556931	4696.772461
863.3460083	4472.7094727	-0.3380472	4696.9228516
863.4984131	4453.8955078	-0.3204014	4697.0722656
863.6508179	4435.0800781	-0.3027555	4697.2226563
863.8032227	4416.2661133	-0.28511	4697.3725586
863.9556274	4397.4511719	-0.2674638	4697.522949
864.1080322	4378.6367188	-0.249818	4697.6728516
864.260437	4369.946289	-0.2280581	4697.8261719
864.412781	4368.1918945	-0.20349	4697.9819336
864.5651855	4366.4360352	-0.1789127	4698.137207
864.71759	4364.6801758	-0.1543351	4698.29248
864.87	4362.9248047	-0.1297575	4698.4482422
865.0224	4361.168457	-0.10518	4698.6040039
865.1748047	4359.4130859	-0.0806023	4698.7597656
865.327209	4380.6557617	-0.0557429	4698.9160156
865.4796143	4407.9472656	-0.030809	4699.0727539
865.632019	4435.2392578	-0.0058757	4699.2294922
865.7844238	4462.5302734	0.0190578	4699.3857422
865.9368286	4489.8222656	0.0439914	4699.54248
866.0892334	4517.1142578	0.068925	4699.699707
866.2416382	4544.40625	0.0938585	4699.8554688
866.3939819	4540.9643555	0.1162166	4700.0063477
866.5463867	4537.4853516	0.13858	4700.1572266
866.6987915	4534.005859	0.1609444	4700.3081055
866.8511963	4530.5273438	0.1833083	4700.4589844
867.0036011	4527.04834	0.2056722	4700.609375
867.1560059	4523.5688477	0.2280361	4700.7602539
867.308411	4520.0893555	0.2504	4700.9111328
867.4608154	4511.88623	0.2687836	4701.0644531
867.61322	4503.137207	0.2867066	4701.2182617
867.765625	4494.387207	0.30463	4701.371582
867.91803	4485.6376953	0.3225526	4701.5258789
868.0704346	4476.8881836	0.3404756	4701.679199
868.222839	4468.1386719	0.3583986	4701.83252
868.3751831	4459.3925781	0.3763144	4701.9863281
868.5275879	4460.6318359	0.386859	4702.1411133
868.68	4463.2978516	0.396351	4702.2963867
868.8323975	4465.9633789	0.4058426	4702.4521484
868.9848022	4468.6293945	0.4153342	4702.6069336
869.137207	4471.2949219	0.4248258	4702.762207
869.2896118	4473.9609375	0.4343173	4702.91748
869.4420166	4476.6264648	0.4438089	4703.0727539
869.5944214	4486.3149414	0.4461934	4703.2324219
869.7468262	4497	0.4475669	4703.39209
869.899231	4507.6875	0.44894	4703.5517578
870.0516357	4518.3735352	0.4503137	4703.7114258
870.204041	4529.0600586	0.4516871	4703.8710938
870.3563843	4539.7426758	0.45306	4704.0307617
870.508789	4550.44873	0.4543824	4704.19043
870.6611938	4563.52002	0.449691	4704.3461914
870.8135986	4576.59082	0.445	4704.5014648
870.9660034	4589.6616211	0.4403076	4704.6572266
871.1184082	4602.7324219	0.435616	4704.8129883
871.270813	4615.8032227	0.4309244	4704.9682617
871.4232178	4628.8745117	0.4262327	4705.1240234
871.5756226	4641.945801	0.4215411	4705.2792969
871.7280273	4639.887207	0.4137249	4705.43457
871.8804321	4635.7944336	0.4054884	4705.5898438
872.0328369	4631.7011719	0.397252	4705.7451172
872.185181	4627.6098633	0.3890189	4705.900391
872.3375854	4623.5175781	0.3807824	4706.0556641
872.49	4619.4248047	0.3725459	4706.210449
872.642395	4615.331543	0.364309	4706.3657227
872.7948	4604.79248	0.354771	4706.5239258
872.9472046	4591.0146484	0.344576	4706.6826172
873.099609	4577.2368164	0.3343815	4706.84082
873.2520142	4563.4589844	0.324187	4707
873.4044189	4549.6811523	0.3139924	4707.1586914
873.5568237	4535.90332	0.3037979	4707.3173828
873.7092285	4522.1259766	0.2936034	4707.4755859
873.8616333	4517.5874023	0.281371	4707.6367188
874.0140381	4521.4199219	0.267292	4707.80127
874.1663818	4525.2519531	0.2532187	4707.9648438
874.3187866	4529.084961	0.23914	4708.128418
874.4711914	4532.9179688	0.225061	4708.29248
874.6235962	4536.7509766	0.2109818	4708.456543
874.776001	4540.5839844	0.1969029	4708.6196289
874.9284058	4544.5297852	0.182232	4708.784668
875.080811	4548.5800781	0.1670125	4708.9492188
875.2332153	4552.6303711	0.1517931	4709.1142578
875.38562	4556.6806641	0.1365737	4709.2792969
875.5380249	4560.730957	0.1213542	4709.4438477
875.69043	4564.7807617	0.1061348	4709.6088867
875.8428345	4568.831543	0.0909154	4709.7734375
875.995239	4569.5942383	0.0773953	4709.9384766
876.147583	4566.6411133	0.0658011	4710.1030273
876.3	4563.6875	0.0542023	4710.2675781
876.4523926	4560.7333984	0.0426035	4710.4326172
876.6047974	4557.7797852	0.0310047	4710.597168
876.7572021	4554.8256836	0.0194059	4710.76123
876.9096069	4551.871582	0.007807	4710.9267578
877.0620117	4552.7602539	-0.003337	4711.0927734
877.2144165	4562.0126953	-0.013491	4711.2626953
877.3668213	4571.2646484	-0.0236448	4711.4326172
877.5192261	4580.5175781	-0.0337988	4711.6030273
877.671631	4589.77002	-0.0439527	4711.772949
877.8240356	4599.022461	-0.0541066	4711.9428711
877.97644	4608.275391	-0.064261	4712.112793
878.1287842	4616.7514648	-0.07334	4712.2827148
878.281189	4623.3681641	-0.0798415	4712.4526367
878.4335938	4629.98584	-0.0863432	4712.6225586
878.5859985	4636.602539	-0.0928449	4712.79248
878.7384033	4643.2202148	-0.0993467	4712.9624023
878.8908081	4649.8369141	-0.1058484	4713.1328125
879.0432129	4656.45459	-0.11235	4713.3027344
879.1956177	4660.5786133	-0.118219	4713.4726563
879.3480225	4652.3032227	-0.1209436	4713.6416016
879.5004272	4644.027832	-0.1236678	4713.8110352
879.652832	4635.7524414	-0.1263919	4713.97998
879.8052368	4627.477539	-0.1291161	4714.1499023
879.957581	4619.2050781	-0.131839	4714.3188477
880.1099854	4610.9296875	-0.1345633	4714.4882813
880.26239	4602.6542969	-0.1372874	4714.6577148
880.4147949	4582.4907227	-0.1383467	4714.83252
880.5672	4561.3427734	-0.1392681	4715.0068359
880.7196045	4540.1948242	-0.140189	4715.1811523
880.872009	4519.046875	-0.141111	4715.355957
881.0244141	4497.8984375	-0.1420322	4715.5302734
881.1768188	4476.7504883	-0.1429536	4715.7050781
881.3292236	4455.602051	-0.143875	4715.8793945
881.4816284	4445.109375	-0.14427	4716.0600586
881.6340332	4437.3652344	-0.144529	4716.241699
881.786438	4429.6206055	-0.1447887	4716.42334
881.9387817	4421.8793945	-0.1450479	4716.60498
882.0911865	4414.1347656	-0.1453072	4716.7861328
882.2435913	4406.3901367	-0.1455664	4716.9672852
882.3959961	4398.6455078	-0.1458258	4717.1489258
882.548401	4411.2617188	-0.147519	4717.335449
882.7008057	4427.647461	-0.149479	4717.522949
882.85321	4444.0322266	-0.151439	4717.710449
883.0056152	4460.41748	-0.1533989	4717.897949
883.15802	4476.8022461	-0.1553588	4718.085449
883.3104248	4493.1875	-0.1573187	4718.272949
883.46283	4509.4931641	-0.1593482	4718.4609375
883.6152344	4521.5703125	-0.1650914	4718.6435547
883.767639	4533.6484375	-0.1708347	4718.8271484
883.9199829	4545.7207031	-0.1765756	4719.0107422
884.0723877	4557.7988281	-0.1823188	4719.1938477
884.2247925	4569.8759766	-0.188062	4719.3774414
884.3771973	4581.9536133	-0.1938052	4719.5605469
884.5296021	4594.03125	-0.1995484	4719.744141
884.6820068	4590.9624023	-0.2088729	4719.9301758
884.8344116	4586.9111328	-0.218429	4720.1157227
884.9868164	4582.8603516	-0.227986	4720.3017578
885.1392212	4578.809082	-0.2375426	4720.487793
885.291626	4574.7578125	-0.247099	4720.6738281
885.444031	4570.706543	-0.2566558	4720.859375
885.5964355	4566.6557617	-0.2662123	4721.04541
885.74884	4562.695801	-0.277521	4721.2319336
885.9011841	4558.753418	-0.28914	4721.4194336
886.0535889	4554.80957	-0.3007641	4721.6064453
886.2059937	4550.866211	-0.312388	4721.7939453
886.3583984	4546.921875	-0.324012	4721.980957
886.5108032	4542.9785156	-0.3356359	4722.1679688
886.663208	4539.03418	-0.34726	4722.3554688
886.8156128	4538.890625	-0.3571468	4722.54834
886.9680176	4540.42627	-0.3662665	4722.744141
887.1204224	4541.9609375	-0.3753862	4722.9394531
887.2728271	4543.4956055	-0.3845059	4723.1352539
887.4252319	4545.0302734	-0.3936256	4723.3310547
887.5776367	4546.5649414	-0.4027453	4723.5268555
887.72998	4548.0991211	-0.4118613	4723.722168
887.8823853	4548.6777344	-0.4149747	4723.9165039
888.03479	4548.9082031	-0.4158989	4724.109375
888.1871948	4549.1386719	-0.4168231	4724.3022461
888.3396	4549.3686523	-0.4177472	4724.4956055
888.4920044	4549.5991211	-0.4186714	4724.6894531
888.644409	4549.82959	-0.4195956	4724.8823242
888.796814	4550.0600586	-0.42052	4725.0756836
888.9492188	4536.7436523	-0.4152927	4725.272461
889.1016235	4513.2524414	-0.4054456	4725.4726563
889.2540283	4489.7617188	-0.3955986	4725.6723633
889.4064331	4466.2709961	-0.3857515	4725.8725586
889.5588379	4442.7802734	-0.3759045	4726.0717773
889.7111816	4419.2988281	-0.3660614	4726.2714844
889.8635864	4395.8085938	-0.3562143	4726.4711914
890.0159912	4376.81543	-0.3404318	4726.6772461
890.168396	4362.071289	-0.3190421	4726.8881836
890.320801	4347.3271484	-0.2976524	4727.099609
890.4732056	4332.5830078	-0.2762627	4727.3105469
890.62561	4317.8393555	-0.254873	4727.5214844
890.7780151	4303.0947266	-0.2334833	4727.73291
890.93042	4288.3505859	-0.2120936	4727.9443359
891.0828247	4291.6196289	-0.1847652	4728.15918
891.235229	4301.8222656	-0.1551511	4728.3769531
891.3876343	4312.0249023	-0.1255369	4728.59375
891.540039	4322.227051	-0.0959227	4728.8115234
891.6923828	4332.425293	-0.06632	4729.02832
891.8447876	4342.62793	-0.0367063	4729.2451172
891.9971924	4352.8305664	-0.0070921	4729.4624023
892.1495972	4362.8583984	0.0246113	4729.6806641
892.302002	4372.8842773	0.0563384	4729.8994141
892.4544067	4382.909668	0.0880656	4730.1181641
892.6068115	4392.9360352	0.1197927	4730.3364258
892.7592163	4402.9619141	0.15152	4730.5551758
892.9116211	4412.9873047	0.1832469	4730.7734375
893.0640259	4424.4428711	0.2140913	4730.991699
893.216431	4442.7539063	0.240704	4731.2114258
893.3688354	4461.0644531	0.2673166	4731.4301758
893.52124	4479.3759766	0.293929	4731.6499023
893.673584	4497.678711	0.3205313	4731.869141
893.8259888	4515.9897461	0.347144	4732.0888672
893.9783936	4534.300293	0.3737567	4732.3076172
894.1307983	4548.4760742	0.3978524	4732.525391
894.2832031	4550.3989258	0.414489	4732.73877
894.4356079	4552.3217773	0.4311257	4732.95166
894.5880127	4554.2451172	0.4477623	4733.164551
894.7404175	4556.16748	0.464399	4733.3774414
894.8928223	4558.090332	0.4810356	4733.590332
895.0452271	4560.0131836	0.4976723	4733.8032227
895.1976318	4561.9360352	0.5143089	4734.0161133
895.3500366	4550.8242188	0.5207449	4734.2451172
895.5024414	4539.5009766	0.5270147	4734.4750977
895.6547852	4528.181641	0.5332821	4734.7041016
895.80719	4516.8583984	0.539552	4734.9335938
895.9595947	4505.53418	0.5458218	4735.1635742
